ckpt_index,method,env_id,episode,episode_in_env,step,mode,reason,rss_margin,rss_margin_current,rss_margin_min_pred,rss_margin_final_pred,rss_lateral_clearance_min_pred,rss_lateral_clearance_final_pred,predicted_progress,mpc_success,mpc_num_candidates,mpc_num_feasible,mpc_best_cost,fallback_used,cbf_mode,cbf_reason,cbf_action_delta,cbf_acc_safe,cbf_steer_safe,cbf_reference_mode,cbf_reference_action_delta,cbf_reference_acc_safe,cbf_reference_steer_safe,cbf_guard_used,cbf_guard_delta,selective_mpc_enabled,mpc_called,mpc_call_reason,deadlock_risk,deadlock_score,deadlock_counter,deadlock_window_progress,deadlock_window_avg_speed,deadlock_cbf_active_ratio,deadlock_front_active_ratio,deadlock_avg_cbf_delta,deadlock_cbf_fallback_ratio,deadlock_route_completion,deadlock_reason,terminal_recoverable,terminal_recovery_reason,recovery_progress,recovery_margin_improvement,blocking_object_final,minimum_risk_stop_used,mpc_terminal_feasible,mpc_guard_rejected,dynamic_vehicle_detected,action_delta,acc_nominal,acc_safe,acc_delta,steer_nominal,steer_safe,steer_delta,step_cost,cumulative_cost,crash,crash_vehicle,crash_object,out_of_road,route_completion,velocity,filter_applied,object_kind,d_front,rss_distance,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
10000,ppl_rss_mpc,1036,1,1,65,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.7270164489746094,-0.7135372757911682,normal,0.0,1.7270164489746094,-0.7135372757911682,False,0.0,True,False,,False,0.4285714285714286,0,24.478729656577144,13.021762771521361,0.2,0.2,0.9285666561126709,0.0,0.21882091698079545,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.7270164489746094,1.7270164489746094,0.0,-0.7135372757911682,-0.7135372757911682,0.0,0,0,False,False,False,False,0.22275373445397761,11.284166483431527,False,none,inf,0.0,-0.7135372757911682,0.8635082244873047,-0.7135372757911682,0.8635082244873047,1.7270164489746094,-0.7135372757911682,1.7270164489746094,-0.7135372757911682,
10000,ppl_rss_mpc,1036,1,1,66,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.829096794128418,-0.677540123462677,normal,0.0,1.829096794128418,-0.677540123462677,False,0.0,True,False,,False,0.4285714285714286,0,24.14945484025708,12.950419110767735,0.2,0.2,0.9285666561126709,0.0,0.22275373445397761,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.829096794128418,1.829096794128418,0.0,-0.677540123462677,-0.677540123462677,0.0,0,0,False,False,False,False,0.22671189990290697,11.250669386784097,False,none,inf,0.0,-0.677540123462677,0.914548397064209,-0.677540123462677,0.914548397064209,1.829096794128418,-0.677540123462677,1.829096794128418,-0.677540123462677,
10000,ppl_rss_mpc,1036,1,1,67,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9728279113769531,-0.5132027268409729,normal,0.0,1.9728279113769531,-0.5132027268409729,False,0.0,True,False,,False,0.4285714285714286,0,23.913118332013326,12.86844468483065,0.2,0.2,0.9285666561126709,0.0,0.22671189990290697,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9728279113769531,1.9728279113769531,0.0,-0.5132027268409729,-0.5132027268409729,0.0,0,0,False,False,False,False,0.23073374578979367,11.27679595116149,False,none,inf,0.0,-0.5132027268409729,0.9864139556884766,-0.5132027268409729,0.9864139556884766,1.9728279113769531,-0.5132027268409729,1.9728279113769531,-0.5132027268409729,
10000,ppl_rss_mpc,1036,1,1,68,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9898691177368164,-0.40608566999435425,normal,0.0,1.9898691177368164,-0.40608566999435425,False,0.0,True,False,,False,0.4285714285714286,0,23.76398546615368,12.776263775532717,0.2,0.2,0.9285666561126709,0.0,0.23073374578979367,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9898691177368164,1.9898691177368164,0.0,-0.40608566999435425,-0.40608566999435425,0.0,0,0,False,False,False,False,0.2348326517811234,11.348481853115869,False,none,inf,0.0,-0.40608566999435425,0.9949345588684082,-0.40608566999435425,0.9949345588684082,1.9898691177368164,-0.40608566999435425,1.9898691177368164,-0.40608566999435425,
10000,ppl_rss_mpc,1036,1,1,69,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9945831298828125,-0.3473801016807556,normal,0.0,1.9945831298828125,-0.3473801016807556,False,0.0,True,False,,False,0.4285714285714286,0,23.6367538255969,12.678172551442099,0.2,0.2,0.9285666561126709,0.0,0.2348326517811234,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9945831298828125,1.9945831298828125,0.0,-0.3473801016807556,-0.3473801016807556,0.0,0,0,False,False,False,False,0.23900693836179931,11.450056079397367,False,none,inf,0.0,-0.3473801016807556,0.9972915649414062,-0.3473801016807556,0.9972915649414062,1.9945831298828125,-0.3473801016807556,1.9945831298828125,-0.3473801016807556,
10000,ppl_rss_mpc,1036,1,1,70,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.996260643005371,-0.026721417903900146,normal,0.0,1.996260643005371,-0.026721417903900146,False,0.0,True,False,,False,0.4285714285714286,0,23.448022213432665,12.574021188971292,0.2,0.2,0.9285666561126709,0.0,0.23900693836179931,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.996260643005371,1.996260643005371,0.0,-0.026721417903900146,-0.026721417903900146,0.0,0,0,False,False,False,False,0.24325063549076295,11.70397923093873,False,none,inf,0.0,-0.026721417903900146,0.9981303215026855,-0.026721417903900146,0.9981303215026855,1.996260643005371,-0.026721417903900146,1.996260643005371,-0.026721417903900146,
10000,ppl_rss_mpc,1036,1,1,71,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-19.937979123281632,-19.937979123281632,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.247735321521759,-3.2507548928260803,0.234483003616333,rss_cbf_recovery,5.247735321521759,-3.2507548928260803,0.234483003616333,False,0.0,True,False,,False,0.4523809523809524,0,23.183532798442258,12.474632441494602,0.25,0.25,1.1909534221887588,0.0,0.24325063549076295,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.247735321521759,1.9969804286956787,-3.2507548928260803,-5.247735321521759,0.234483003616333,0.234483003616333,0.0,0,0,False,False,False,False,0.24747965450459458,10.78009043985471,True,dynamic,7.337896529703055,27.275875652984688,0.234483003616333,0.9984902143478394,0.234483003616333,-0.6501509547233582,1.9969804286956787,0.234483003616333,-3.2507548928260803,0.234483003616333,
10000,ppl_rss_mpc,1036,1,1,72,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-16.90864487424955,-16.90864487424955,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.352553284168244,-3.4460329174995428,0.5511445999145508,rss_cbf_recovery,5.352553284168244,-3.4460329174995428,0.5511445999145508,False,0.0,True,False,,False,0.4761904761904762,0,22.821253131376572,12.329081426572731,0.3,0.3,1.458581086397171,0.0,0.24747965450459458,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.352553284168244,1.9065203666687012,-3.4460329174995428,-5.352553284168244,0.5511445999145508,0.5511445999145508,0.0,0,0,False,False,False,False,0.2513941102202895,9.989692443487243,True,dynamic,7.077716692072347,23.986361566321897,0.5511445999145508,0.9532601833343506,0.5511445999145508,-0.689206600189209,1.9065203666687012,0.5511445999145508,-3.4460329174995428,0.5511445999145508,
10000,ppl_rss_mpc,1036,1,1,73,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-14.51242471090698,-14.51242471090698,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.203685224056244,-3.2654382586479187,0.45318639278411865,rss_cbf_recovery,5.203685224056244,-3.2654382586479187,0.45318639278411865,False,0.0,True,False,,False,0.5,0,22.347365445900095,12.144002815033613,0.35,0.35,1.7187653475999831,0.0,0.2513941102202895,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.203685224056244,1.9382469654083252,-3.2654382586479187,-5.203685224056244,0.45318639278411865,0.45318639278411865,0.0,0,0,False,False,False,False,0.254980566517073,9.076515889711077,True,dynamic,6.829089011141718,21.3415137220487,0.45318639278411865,0.9691234827041626,0.45318639278411865,-0.6530876755714417,1.9382469654083252,0.45318639278411865,-3.2654382586479187,0.45318639278411865,
10000,ppl_rss_mpc,1036,1,1,74,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.962873935699463,0.07345926761627197,normal,0.0,1.962873935699463,0.07345926761627197,False,0.0,True,False,,False,0.5,0,21.889884013322696,11.908335181854628,0.35,0.35,1.7187653475999831,0.0,0.254980566517073,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.962873935699463,1.962873935699463,0.0,0.07345926761627197,0.07345926761627197,0.0,0,0,False,False,False,False,0.25831597059081024,9.372736309417864,False,none,inf,0.0,0.07345926761627197,0.9814369678497314,0.07345926761627197,0.9814369678497314,1.962873935699463,0.07345926761627197,1.962873935699463,0.07345926761627197,
10000,ppl_rss_mpc,1036,1,1,75,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.996192455291748,-0.2826876640319824,normal,0.0,1.996192455291748,-0.2826876640319824,False,0.0,True,False,,False,0.5,0,21.511547598320607,11.681869971460483,0.35,0.35,1.7187653475999831,0.0,0.25831597059081024,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.996192455291748,1.996192455291748,0.0,-0.2826876640319824,-0.2826876640319824,0.0,0,0,False,False,False,False,0.2617338261535871,9.474026007619527,False,none,inf,0.0,-0.2826876640319824,0.998096227645874,-0.2826876640319824,0.998096227645874,1.996192455291748,-0.2826876640319824,1.996192455291748,-0.2826876640319824,
10000,ppl_rss_mpc,1036,1,1,76,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9897475242614746,-0.3515443205833435,normal,0.0,1.9897475242614746,-0.3515443205833435,False,0.0,True,False,,False,0.5,0,21.236392978474395,11.457680334707684,0.35,0.35,1.7187653475999831,0.0,0.2617338261535871,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9897475242614746,1.9897475242614746,0.0,-0.3515443205833435,-0.3515443205833435,0.0,0,0,False,False,False,False,0.26520731741814313,9.567174925027311,False,none,inf,0.0,-0.3515443205833435,0.9948737621307373,-0.3515443205833435,0.9948737621307373,1.9897475242614746,-0.3515443205833435,1.9897475242614746,-0.3515443205833435,
10000,ppl_rss_mpc,1036,1,1,77,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9743938446044922,-0.417667031288147,normal,0.0,1.9743938446044922,-0.417667031288147,False,0.0,True,False,,False,0.5,0,20.965324517519264,11.232215440243115,0.35,0.35,1.7187653475999831,0.0,0.26520731741814313,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9743938446044922,1.9743938446044922,0.0,-0.417667031288147,-0.417667031288147,0.0,0,0,False,False,False,False,0.26873232322138363,9.644620309041422,False,none,inf,0.0,-0.417667031288147,0.9871969223022461,-0.417667031288147,0.9871969223022461,1.9743938446044922,-0.417667031288147,1.9743938446044922,-0.417667031288147,
10000,ppl_rss_mpc,1036,1,1,78,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9930386543273926,-0.37628018856048584,normal,0.0,1.9930386543273926,-0.37628018856048584,False,0.0,True,False,,False,0.4761904761904762,0,20.66424084274216,10.999154710321267,0.3,0.3,1.4615078324079513,0.0,0.26873232322138363,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9930386543273926,1.9930386543273926,0.0,-0.37628018856048584,-0.37628018856048584,0.0,0,0,False,False,False,False,0.272304270765902,9.760005477915623,False,none,inf,0.0,-0.37628018856048584,0.9965193271636963,-0.37628018856048584,0.9965193271636963,1.9930386543273926,-0.37628018856048584,1.9930386543273926,-0.37628018856048584,
10000,ppl_rss_mpc,1036,1,1,79,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9944732189178467,-0.20504802465438843,normal,0.0,1.9944732189178467,-0.20504802465438843,False,0.0,True,False,,False,0.4523809523809524,0,20.415142729287517,10.813014484668596,0.25,0.25,1.2393336498737335,0.0,0.272304270765902,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9944732189178467,1.9944732189178467,0.0,-0.20504802465438843,-0.20504802465438843,0.0,0,0,False,False,False,False,0.27593924952405463,10.052748189583225,False,none,inf,0.0,-0.20504802465438843,0.9972366094589233,-0.20504802465438843,0.9972366094589233,1.9944732189178467,-0.20504802465438843,1.9944732189178467,-0.20504802465438843,
10000,ppl_rss_mpc,1036,1,1,80,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9959344863891602,0.11843526363372803,normal,0.0,1.9959344863891602,0.11843526363372803,False,0.0,True,False,,False,0.4285714285714286,0,20.180168034322218,10.67671385488539,0.2,0.2,1.0493618035316468,0.0,0.27593924952405463,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9959344863891602,1.9959344863891602,0.0,0.11843526363372803,0.11843526363372803,0.0,0,0,False,False,False,False,0.27966399060166836,10.213633398351156,False,none,inf,0.0,0.11843526363372803,0.9979672431945801,0.11843526363372803,0.9979672431945801,1.9959344863891602,0.11843526363372803,1.9959344863891602,0.11843526363372803,
10000,ppl_rss_mpc,1036,1,1,81,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-16.043146677120305,-16.043146677120305,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.245835065841675,-3.2513883113861084,0.3693610429763794,rss_cbf_recovery,5.245835065841675,-3.2513883113861084,0.3693610429763794,False,0.0,True,False,,False,0.4285714285714286,0,19.897195332645463,10.584469147386073,0.2,0.2,1.0524904447793961,0.0,0.27966399060166836,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.245835065841675,1.9944467544555664,-3.2513883113861084,-5.245835065841675,0.3693610429763794,0.3693610429763794,0.0,0,0,False,False,False,False,0.28334836686266907,9.284252704478693,True,dynamic,6.031866771132336,22.07501344825264,0.3693610429763794,0.9972233772277832,0.3693610429763794,-0.6502776741981506,1.9944467544555664,0.3693610429763794,-3.2513883113861084,0.3693610429763794,
10000,ppl_rss_mpc,1036,1,1,82,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-13.220387438732342,-13.220387438732342,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.349431335926056,-3.4469392895698547,0.6163088083267212,rss_cbf_recovery,5.349431335926056,-3.4469392895698547,0.6163088083267212,False,0.0,True,False,,False,0.4523809523809524,0,19.46961114531272,10.478626164756763,0.25,0.25,1.319962011575699,0.0,0.28334836686266907,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.349431335926056,1.9024920463562012,-3.4469392895698547,-5.349431335926056,0.6163088083267212,0.6163088083267212,0.0,0,0,False,False,False,False,0.28672230098862783,8.442369344354056,True,dynamic,5.892470624704167,19.11285806343651,0.6163088083267212,0.9512460231781006,0.6163088083267212,-0.689387857913971,1.9024920463562012,0.6163088083267212,-3.4469392895698547,0.6163088083267212,
10000,ppl_rss_mpc,1036,1,1,83,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-10.831500299571601,-10.831500299571601,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.196424841880798,-3.267858386039734,0.624620795249939,rss_cbf_recovery,5.196424841880798,-3.267858386039734,0.624620795249939,False,0.0,True,False,,False,0.4761904761904762,0,18.84840328666581,10.335273550322146,0.3,0.3,1.579783253669739,0.0,0.28672230098862783,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.196424841880798,1.9285664558410645,-3.267858386039734,-5.196424841880798,0.624620795249939,0.624620795249939,0.0,0,0,False,False,False,False,0.289767642925641,7.530308457834777,True,dynamic,5.784476727005082,16.615977026576683,0.624620795249939,0.9642832279205322,0.624620795249939,-0.6535716652870178,1.9285664558410645,0.624620795249939,-3.267858386039734,0.624620795249939,
10000,ppl_rss_mpc,1036,1,1,84,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.980137825012207,0.3290398120880127,normal,0.0,1.980137825012207,0.3290398120880127,False,0.0,True,False,,False,0.4761904761904762,0,18.36706395841637,10.142890356922189,0.3,0.3,1.579783253669739,0.0,0.289767642925641,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.980137825012207,1.980137825012207,0.0,0.3290398120880127,0.3290398120880127,0.0,0,0,False,False,False,False,0.29255465003633085,7.797541370897634,False,none,inf,0.0,0.3290398120880127,0.9900689125061035,0.3290398120880127,0.9900689125061035,1.980137825012207,0.3290398120880127,1.980137825012207,0.3290398120880127,
10000,ppl_rss_mpc,1036,1,1,85,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9990832805633545,-0.10675579309463501,normal,0.0,1.9990832805633545,-0.10675579309463501,False,0.0,True,False,,False,0.4761904761904762,0,18.1546031946694,9.964993212620168,0.3,0.3,1.579783253669739,0.0,0.29255465003633085,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9990832805633545,1.9990832805633545,0.0,-0.10675579309463501,-0.10675579309463501,0.0,0,0,False,False,False,False,0.29539026428982323,7.948472020762906,False,none,inf,0.0,-0.10675579309463501,0.9995416402816772,-0.10675579309463501,0.9995416402816772,1.9990832805633545,-0.10675579309463501,1.9990832805633545,-0.10675579309463501,
10000,ppl_rss_mpc,1036,1,1,86,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9984333515167236,-0.21757781505584717,normal,0.0,1.9984333515167236,-0.21757781505584717,False,0.0,True,False,,False,0.4761904761904762,0,18.097746727601717,9.798208489486738,0.3,0.3,1.579783253669739,0.0,0.29539026428982323,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9984333515167236,1.9984333515167236,0.0,-0.21757781505584717,-0.21757781505584717,0.0,0,0,False,False,False,False,0.29829311560147803,8.08453694697863,False,none,inf,0.0,-0.21757781505584717,0.9992166757583618,-0.21757781505584717,0.9992166757583618,1.9984333515167236,-0.21757781505584717,1.9984333515167236,-0.21757781505584717,
10000,ppl_rss_mpc,1036,1,1,87,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9824738502502441,-0.3667325973510742,normal,0.0,1.9824738502502441,-0.3667325973510742,False,0.0,True,False,,False,0.4761904761904762,0,18.030924938345425,9.639901867496466,0.3,0.3,1.579783253669739,0.0,0.29829311560147803,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9824738502502441,1.9824738502502441,0.0,-0.3667325973510742,-0.3667325973510742,0.0,0,0,False,False,False,False,0.3012593368525008,8.177271903113422,False,none,inf,0.0,-0.3667325973510742,0.9912369251251221,-0.3667325973510742,0.9912369251251221,1.9824738502502441,-0.3667325973510742,1.9824738502502441,-0.3667325973510742,
10000,ppl_rss_mpc,1036,1,1,88,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.953423023223877,-0.4564112424850464,normal,0.0,1.953423023223877,-0.4564112424850464,False,0.0,True,False,,False,0.4761904761904762,0,17.907634843744404,9.484925665094062,0.3,0.3,1.579783253669739,0.0,0.3012593368525008,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.953423023223877,1.953423023223877,0.0,-0.4564112424850464,-0.4564112424850464,0.0,0,0,False,False,False,False,0.304276197600729,8.248157200726835,False,none,inf,0.0,-0.4564112424850464,0.9767115116119385,-0.4564112424850464,0.9767115116119385,1.953423023223877,-0.4564112424850464,1.953423023223877,-0.4564112424850464,
10000,ppl_rss_mpc,1036,1,1,89,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9932951927185059,-0.30066657066345215,normal,0.0,1.9932951927185059,-0.30066657066345215,False,0.0,True,False,,False,0.4761904761904762,0,17.698679969083162,9.329909432474611,0.3,0.3,1.579783253669739,0.0,0.304276197600729,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9932951927185059,1.9932951927185059,0.0,-0.30066657066345215,-0.30066657066345215,0.0,0,0,False,False,False,False,0.3073449680676644,8.489182916082463,False,none,inf,0.0,-0.30066657066345215,0.9966475963592529,-0.30066657066345215,0.9966475963592529,1.9932951927185059,-0.30066657066345215,1.9932951927185059,-0.30066657066345215,
10000,ppl_rss_mpc,1036,1,1,90,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9973170757293701,-0.24913984537124634,normal,0.0,1.9973170757293701,-0.24913984537124634,False,0.0,True,False,,False,0.4761904761904762,0,17.395277179626092,9.181865774308864,0.3,0.3,1.579783253669739,0.0,0.3073449680676644,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9973170757293701,1.9973170757293701,0.0,-0.24913984537124634,-0.24913984537124634,0.0,0,0,False,False,False,False,0.3105059283884867,8.785770835548043,False,none,inf,0.0,-0.24913984537124634,0.9986585378646851,-0.24913984537124634,0.9986585378646851,1.9973170757293701,-0.24913984537124634,1.9973170757293701,-0.24913984537124634,
10000,ppl_rss_mpc,1036,1,1,91,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9969117641448975,-0.04408353567123413,normal,0.0,1.9969117641448975,-0.04408353567123413,False,0.0,True,False,,False,0.4523809523809524,0,17.09072426648931,9.03595535453933,0.25,0.25,1.3173964875936508,0.0,0.3105059283884867,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9969117641448975,1.9969117641448975,0.0,-0.04408353567123413,-0.04408353567123413,0.0,0,0,False,False,False,False,0.3137655143521382,9.06572515051584,False,none,inf,0.0,-0.04408353567123413,0.9984558820724487,-0.04408353567123413,0.9984558820724487,1.9969117641448975,-0.04408353567123413,1.9969117641448975,-0.04408353567123413,
10000,ppl_rss_mpc,1036,1,1,92,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-12.408250790415927,-12.408250790415927,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.072502785921097,-3.0759472191333774,0.2092839479446411,rss_cbf_recovery,5.072502785921097,-3.0759472191333774,0.2092839479446411,False,0.0,True,False,,False,0.4523809523809524,0,16.907200896415727,8.950237090072388,0.25,0.25,1.3033939626812934,0.0,0.3137655143521382,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.072502785921097,1.9965555667877197,-3.0759472191333774,-5.072502785921097,0.2092839479446411,0.2092839479446411,0.0,0,0,False,False,False,False,0.31701214405647127,8.063550000488549,True,dynamic,6.039464635557884,18.44771542597381,0.2092839479446411,0.9982777833938599,0.2092839479446411,-0.6151894330978394,1.9965555667877197,0.2092839479446411,-3.0759472191333774,0.2092839479446411,
10000,ppl_rss_mpc,1036,1,1,93,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-9.506685789615691,-9.506685789615691,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.191747784614563,-3.269417405128479,0.5796216726303101,rss_cbf_recovery,5.191747784614563,-3.269417405128479,0.5796216726303101,False,0.0,True,False,,False,0.4523809523809524,0,16.7939028418895,8.853929967922454,0.25,0.25,1.3027970907092095,0.0,0.31701214405647127,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.191747784614563,1.922330379486084,-3.269417405128479,-5.191747784614563,0.5796216726303101,0.5796216726303101,0.0,0,0,False,False,False,False,0.31993904489522695,7.229881358581432,True,dynamic,6.04358153704808,15.550267326663771,0.5796216726303101,0.961165189743042,0.5796216726303101,-0.6538834571838379,1.922330379486084,0.5796216726303101,-3.269417405128479,0.5796216726303101,
10000,ppl_rss_mpc,1036,1,1,94,rss_mpc_cbf_only,rss_cbf_shield_no_deadlock,-7.257529245357073,-7.257529245357073,,,,,,False,0,0,,False,rss_cbf_recovery,rss_margin_negative_recovery,5.209522068500519,-3.2634926438331604,0.6367018222808838,rss_cbf_recovery,5.209522068500519,-3.2634926438331604,0.6367018222808838,False,0.0,True,False,,False,0.4761904761904762,0,16.61247223674918,8.761598241365972,0.3,0.3,1.5632731941342353,0.0,0.31993904489522695,deadlock_conditions_not_met,False,,,,False,False,0,0,True,5.209522068500519,1.9460294246673584,-3.2634926438331604,-5.209522068500519,0.6367018222808838,0.6367018222808838,0.0,0,0,False,False,False,False,0.32253941412658443,6.270821279001372,True,dynamic,6.073779830974413,13.331309076331486,0.6367018222808838,0.9730147123336792,0.6367018222808838,-0.6526985168457031,1.9460294246673584,0.6367018222808838,-3.2634926438331604,0.6367018222808838,
10000,ppl_rss_mpc,1036,1,1,95,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9761815071105957,0.3387070894241333,normal,0.0,1.9761815071105957,0.3387070894241333,False,0.0,True,False,,False,0.4761904761904762,0,16.33675267363562,8.606502489845147,0.3,0.3,1.5632731941342353,0.0,0.32253941412658443,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9761815071105957,1.9761815071105957,0.0,0.3387070894241333,0.3387070894241333,0.0,0,0,False,False,False,False,0.3248777790028356,6.551338082949313,False,none,inf,0.0,0.3387070894241333,0.9880907535552979,0.3387070894241333,0.9880907535552979,1.9761815071105957,0.3387070894241333,1.9761815071105957,0.3387070894241333,
10000,ppl_rss_mpc,1036,1,1,96,normal,no_front_rss_object,inf,inf,inf,inf,inf,inf,0.0,False,0,0,,False,normal,no_front_rss_object,0.0,1.9978513717651367,-0.019625842571258545,normal,0.0,1.9978513717651367,-0.019625842571258545,False,0.0,True,False,,False,0.4761904761904762,0,16.038273950178322,8.460368093611637,0.3,0.3,1.5632731941342353,0.0,0.3248777790028356,deadlock_conditions_not_met,False,,,,False,False,0,0,False,0.0,1.9978513717651367,1.9978513717651367,0.0,-0.019625842571258545,-0.019625842571258545,0.0,0,0,False,False,False,False,0.32728304221151533,6.745717202449104,False,none,inf,0.0,-0.019625842571258545,0.9989256858825684,-0.019625842571258545,0.9989256858825684,1.9978513717651367,-0.019625842571258545,1.9978513717651367,-0.019625842571258545,
