,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,route_completion,episode,ckpt_index,env_id,num_ep_in_one_env,method
22,510,7.883135017365309,True,419.4114340758283,0.0,False,False,False,0.9894532294893373,23,8800,1022,1,ppl_rss_cbf
23,252,11.944901591034494,True,313.7667291367371,3.0,False,False,False,0.983024332658312,24,8800,1023,1,ppl_rss_cbf
24,1500,0.7929095865816327,False,123.38220409443426,36.0,False,False,False,0.24499177363889585,25,8800,1024,1,ppl_rss_cbf
25,219,11.181945444183887,True,255.9704775879328,0.0,False,False,False,0.9873876607034364,26,8800,1025,1,ppl_rss_cbf
26,509,9.242962863345472,True,485.4176247857253,9.0,False,False,False,0.9897066756041489,27,8800,1026,1,ppl_rss_cbf
27,331,9.873593113148566,True,338.88047692379405,0.0,False,False,False,0.984996717086729,28,8800,1027,1,ppl_rss_cbf
28,189,11.972306458531957,True,233.97959134160033,0.0,False,False,False,0.9817338086770584,29,8800,1028,1,ppl_rss_cbf
29,1500,1.347519769606854,False,210.88110910203397,0.0,False,False,False,0.761741432236187,30,8800,1029,1,ppl_rss_cbf
30,266,11.25631745932454,True,312.54456546274434,0.0,False,False,False,0.9871304913300638,31,8800,1030,1,ppl_rss_cbf
31,407,11.036302526698007,True,464.60684447872677,0.0,False,False,False,0.9887658999043597,32,8800,1031,1,ppl_rss_cbf
32,464,5.896959166795048,True,284.56423548818066,0.0,False,False,False,0.9840786033026292,33,8800,1032,1,ppl_rss_cbf
33,508,7.201818181326055,True,378.8032653181424,0.0,False,False,False,0.989377933942808,34,8800,1033,1,ppl_rss_cbf
34,175,10.297195599420645,False,185.50879704848677,1.0,False,False,True,0.3366288622071299,35,8800,1034,1,ppl_rss_cbf
35,434,8.42164353857482,True,379.3279529455104,0.0,False,False,False,0.987864760098754,36,8800,1035,1,ppl_rss_cbf
36,367,7.2707196130458875,True,277.0626910428287,0.0,False,False,False,0.9805313910314627,37,8800,1036,1,ppl_rss_cbf
37,1500,0.5011427578711591,False,77.67208892080606,0.0,False,False,False,0.22767026666340212,38,8800,1037,1,ppl_rss_cbf
38,498,8.258676048597152,True,424.89458917291097,2.0,False,False,False,0.988393600764425,39,8800,1038,1,ppl_rss_cbf
39,300,10.131712330889249,True,315.31596594544914,0.0,False,False,False,0.9852568885501443,40,8800,1039,1,ppl_rss_cbf
40,290,11.161114071049678,True,337.57400294952635,0.0,False,False,False,0.987909668212977,41,8800,1040,1,ppl_rss_cbf
41,287,10.123576771176777,True,302.07528362463137,0.0,False,False,False,0.9852055360549415,42,8800,1041,1,ppl_rss_cbf
42,1500,1.3207361867543712,False,206.18990980401372,0.0,False,False,False,0.7031651414708905,43,8800,1042,1,ppl_rss_cbf
43,383,10.842881101974386,False,428.5091491139659,1.0,False,False,True,0.9129810831404582,44,8800,1043,1,ppl_rss_cbf
44,322,8.599884015781008,True,286.98792811476466,9.0,False,False,False,0.9825746094958963,45,8800,1044,1,ppl_rss_cbf
45,484,8.578399154545025,True,429.85001256458753,0.0,False,False,False,0.990445801744924,46,8800,1045,1,ppl_rss_cbf
46,667,7.993938881321033,True,552.903093462204,3.0,False,False,False,0.9911495631753433,47,8800,1046,1,ppl_rss_cbf
47,290,7.581088343441316,True,227.2992498607601,0.0,False,False,False,0.9777183522944516,48,8800,1047,1,ppl_rss_cbf
48,461,8.366411137408331,True,401.93525998092053,4.0,False,False,False,0.9854366225386911,49,8800,1048,1,ppl_rss_cbf
49,260,12.756316593674958,True,343.7225211387891,0.0,False,False,False,0.9883300474754413,50,8800,1049,1,ppl_rss_cbf
0,379,7.981537744996862,True,316.79828710547287,0.0,False,False,False,0.9852284621951266,1,9000,1000,1,ppl_rss_cbf
1,166,9.733127357168598,False,168.76913872638147,1.0,True,False,True,0.5646692775869983,2,9000,1001,1,ppl_rss_cbf
2,382,9.942815591973758,True,395.60665203310646,7.0,False,False,False,0.9878427418021972,3,9000,1002,1,ppl_rss_cbf
3,355,11.74476759330851,True,432.6846847963313,0.0,False,False,False,0.9907409820657874,4,9000,1003,1,ppl_rss_cbf
4,172,13.024544513476219,False,231.06713241348996,1.0,False,False,True,0.4626527740686019,5,9000,1004,1,ppl_rss_cbf
5,281,9.668853490156183,False,280.6308741520035,2.0,False,False,True,0.7563468214342615,6,9000,1005,1,ppl_rss_cbf
6,541,7.664305128316564,True,428.0575691044307,0.0,False,False,False,0.9892322926302322,7,9000,1006,1,ppl_rss_cbf
7,433,9.465927022939315,True,423.89268746935244,0.0,False,False,False,0.9888763141098026,8,9000,1007,1,ppl_rss_cbf
8,368,9.810056599973823,True,374.36294983730863,0.0,False,False,False,0.9875810512033505,9,9000,1008,1,ppl_rss_cbf
9,218,10.68374005949958,False,240.53767210966933,1.0,False,False,True,0.6729823554964741,10,9000,1009,1,ppl_rss_cbf
10,472,6.582823980570317,True,321.2550453024205,9.0,False,False,False,0.9835445484768588,11,9000,1010,1,ppl_rss_cbf
11,355,9.582035286341894,True,355.72381364467736,1.0,False,False,False,0.984919568921552,12,9000,1011,1,ppl_rss_cbf
12,322,11.347897862994651,True,379.9689592878566,0.0,False,False,False,0.9867025026924678,13,9000,1012,1,ppl_rss_cbf
13,235,10.805109213990615,False,255.9739831783588,3.0,False,False,True,0.7382582026646828,14,9000,1013,1,ppl_rss_cbf
14,217,11.612393183054664,True,262.28394972954317,0.0,False,False,False,0.9787661003079339,15,9000,1014,1,ppl_rss_cbf
15,169,9.997603992433888,False,173.0373688437436,1.0,False,False,True,0.3054080421363071,16,9000,1015,1,ppl_rss_cbf
16,128,9.849196422769083,False,131.32788502481844,1.0,False,False,True,0.4411976157134388,17,9000,1016,1,ppl_rss_cbf
17,301,10.973244850284315,True,345.21683965691335,0.0,False,False,False,0.9869017219487227,18,9000,1017,1,ppl_rss_cbf
18,392,10.676437467852148,True,434.784677683301,21.0,False,False,False,0.9890584595177956,19,9000,1018,1,ppl_rss_cbf
19,125,9.851461489701219,False,128.1423638312433,1.0,False,False,True,0.4525143346597543,20,9000,1019,1,ppl_rss_cbf
20,228,10.456507110168278,True,246.61905985884374,0.0,False,False,False,0.9836915070965713,21,9000,1020,1,ppl_rss_cbf
21,345,10.769968386528644,True,384.1728272644203,0.0,False,False,False,0.9885757454367721,22,9000,1021,1,ppl_rss_cbf
22,517,7.77551331355797,True,419.406025731855,0.0,False,False,False,0.990386586902551,23,9000,1022,1,ppl_rss_cbf
23,274,11.005429723772913,True,314.78431583390807,2.0,False,False,False,0.9822449271025506,24,9000,1023,1,ppl_rss_cbf
24,1500,0.7432626510054419,False,114.83943980733049,81.0,False,False,False,0.22996018585767167,25,9000,1024,1,ppl_rss_cbf
25,224,10.899003197385893,True,255.7255688734405,0.0,False,False,False,0.987133005072773,26,9000,1025,1,ppl_rss_cbf
26,480,9.891945308748019,True,493.0337637545742,0.0,False,False,False,0.9910347876963096,27,9000,1026,1,ppl_rss_cbf
27,396,8.253481876317968,True,338.93598980602826,5.0,False,False,False,0.987195685300295,28,9000,1027,1,ppl_rss_cbf
28,189,12.079873142621173,True,237.13738089364566,0.0,False,False,False,0.9818172401324964,29,9000,1028,1,ppl_rss_cbf
29,1500,1.3424105216070719,False,210.207298187662,0.0,False,False,False,0.7594212245030236,30,9000,1029,1,ppl_rss_cbf
30,264,11.300976633483323,True,311.80060647514154,0.0,False,False,False,0.9836636709913852,31,9000,1030,1,ppl_rss_cbf
31,500,9.007446121271274,True,467.52308741280495,0.0,False,False,False,0.9911622179148029,32,9000,1031,1,ppl_rss_cbf
32,446,6.117735751921372,True,283.79415069237945,0.0,False,False,False,0.9808243648567886,33,9000,1032,1,ppl_rss_cbf
33,477,7.653028680418908,True,378.5590237067076,0.0,False,False,False,0.9884168893163605,34,9000,1033,1,ppl_rss_cbf
34,641,8.116310178725103,True,538.3115627661114,0.0,False,False,False,0.9908267798986713,35,9000,1034,1,ppl_rss_cbf
35,421,8.700853198047794,True,379.2299562193894,0.0,False,False,False,0.9860170312604619,36,9000,1035,1,ppl_rss_cbf
36,298,8.842245149905091,True,272.9097070752245,2.0,False,False,False,0.9840757076565447,37,9000,1036,1,ppl_rss_cbf
37,288,11.80602644550889,True,352.8197274051638,0.0,False,False,False,0.9887646685679531,38,9000,1037,1,ppl_rss_cbf
38,451,9.06244535306717,True,424.1892989960946,7.0,False,False,False,0.9881102369935097,39,9000,1038,1,ppl_rss_cbf
39,380,8.001256989525256,True,315.4813627382304,0.0,False,False,False,0.9856328027052298,40,9000,1039,1,ppl_rss_cbf
40,292,11.038322784921869,True,333.86738427901645,0.0,False,False,False,0.9866568928904347,41,9000,1040,1,ppl_rss_cbf
41,262,11.008647913162312,True,298.85482101766536,0.0,False,False,False,0.9882133801654148,42,9000,1041,1,ppl_rss_cbf
42,311,9.093786551195391,True,292.90781375493873,0.0,False,False,False,0.9863825556844739,43,9000,1042,1,ppl_rss_cbf
43,380,10.894348969417546,False,428.70306292476596,1.0,False,False,True,0.9070859514135841,44,9000,1043,1,ppl_rss_cbf
44,317,8.793916298879381,True,290.5371064645892,4.0,False,False,False,0.9832206101382551,45,9000,1044,1,ppl_rss_cbf
45,481,8.639320001235976,True,428.3627398075365,1.0,False,False,False,0.9882745409163384,46,9000,1045,1,ppl_rss_cbf
46,636,8.404514653001954,True,553.4557967218543,0.0,False,False,False,0.9923984322334573,47,9000,1046,1,ppl_rss_cbf
47,288,7.634537748737882,True,228.03729985009545,0.0,False,False,False,0.9793695481429904,48,9000,1047,1,ppl_rss_cbf
48,455,8.449205698293095,True,399.98189884976955,0.0,False,False,False,0.9893625361905564,49,9000,1048,1,ppl_rss_cbf
49,259,12.762797153137974,True,343.2360338415028,0.0,False,False,False,0.9872850744386329,50,9000,1049,1,ppl_rss_cbf
0,370,8.233823163265612,True,316.7790960397415,0.0,False,False,False,0.984792855508187,1,9200,1000,1,ppl_rss_cbf
1,309,9.508195974494052,True,305.68515816927317,5.0,False,False,False,0.9832063874869522,2,9200,1001,1,ppl_rss_cbf
2,356,10.705884775291707,True,397.239315107705,3.0,False,False,False,0.9881858720223844,3,9200,1002,1,ppl_rss_cbf
3,356,11.768480137492368,True,432.8446455553708,0.0,False,False,False,0.9893111394627433,4,9200,1003,1,ppl_rss_cbf
4,164,13.519099236826506,False,228.70426694094823,1.0,False,False,True,0.4571294075209361,5,9200,1004,1,ppl_rss_cbf
5,325,9.815460977035574,False,327.5645878634151,13.0,False,False,True,0.8773869692853254,6,9200,1005,1,ppl_rss_cbf
6,479,8.6982273994959,True,429.84150439340834,9.0,False,False,False,0.9899145976548139,7,9200,1006,1,ppl_rss_cbf
7,413,9.984981846046068,True,426.5682586889537,0.0,False,False,False,0.9886053643653105,8,9200,1007,1,ppl_rss_cbf
8,369,9.6998036488678,True,371.2223657557035,18.0,False,False,False,0.9879999726806061,9,9200,1008,1,ppl_rss_cbf
9,211,11.127631995378733,False,242.01207185119446,1.0,False,False,True,0.67694788329049,10,9200,1009,1,ppl_rss_cbf
10,388,8.0360392770722,True,321.31629825949784,0.0,False,False,False,0.9836844731600028,11,9200,1010,1,ppl_rss_cbf
11,435,7.70590660385195,True,345.51340758460987,0.0,False,False,False,0.9881953682285907,12,9200,1011,1,ppl_rss_cbf
12,318,11.467841969234069,True,378.6503543660408,0.0,False,False,False,0.98871070436536,13,9200,1012,1,ppl_rss_cbf
13,162,12.127142511251684,False,203.79888398489348,1.0,False,False,True,0.5962792540437325,14,9200,1013,1,ppl_rss_cbf
14,210,11.979883853311295,True,263.8239411832675,0.0,False,False,False,0.9783068405977605,15,9200,1014,1,ppl_rss_cbf
15,508,10.743459169784893,True,563.3492947807574,0.0,False,False,False,0.9914275216979602,16,9200,1015,1,ppl_rss_cbf
16,129,9.934278388397008,False,131.83377036953365,1.0,False,False,True,0.4429064756079903,17,9200,1016,1,ppl_rss_cbf
17,279,12.050043883788403,True,346.7302445365978,0.0,False,False,False,0.9857778936472035,18,9200,1017,1,ppl_rss_cbf
18,397,10.550019302550352,True,434.7040755977134,0.0,False,False,False,0.9885571753172657,19,9200,1018,1,ppl_rss_cbf
19,127,9.926826025695274,False,129.73931633766742,1.0,False,False,True,0.45672063597698054,20,9200,1019,1,ppl_rss_cbf
20,223,10.751455162087641,True,248.303397227338,0.0,False,False,False,0.9827028776496413,21,9200,1020,1,ppl_rss_cbf
21,333,11.23943812025087,True,389.87787168897285,0.0,False,False,False,0.9883726420057543,22,9200,1021,1,ppl_rss_cbf
22,345,8.760589603309532,False,313.6206215431362,1.0,True,False,True,0.7508524590563014,23,9200,1022,1,ppl_rss_cbf
23,117,11.1068126550168,False,134.3823584822142,1.0,False,False,True,0.438208359279635,24,9200,1023,1,ppl_rss_cbf
24,1500,0.7831229453611049,False,122.09014462936,8.0,False,False,False,0.2421968197655854,25,9200,1024,1,ppl_rss_cbf
25,220,11.14860661125135,True,255.68823379612104,0.0,False,False,False,0.9860232912329142,26,9200,1025,1,ppl_rss_cbf
26,492,9.663550836216144,True,491.1261858721899,6.0,False,False,False,0.9895651896338984,27,9200,1026,1,ppl_rss_cbf
27,320,10.24031118708822,True,339.0744242967527,0.0,False,False,False,0.9865006229135262,28,9200,1027,1,ppl_rss_cbf
28,185,12.107039929858852,True,231.33522663626783,0.0,False,False,False,0.9826463869495452,29,9200,1028,1,ppl_rss_cbf
29,1500,1.45794160218951,False,227.40696654950176,0.0,False,False,False,0.8279842287056717,30,9200,1029,1,ppl_rss_cbf
30,262,11.420377806947577,True,312.1399123735632,0.0,False,False,False,0.9856929445073164,31,9200,1030,1,ppl_rss_cbf
31,505,8.931153909316041,True,467.89413996528543,0.0,False,False,False,0.9900100671725959,32,9200,1031,1,ppl_rss_cbf
32,1500,0.7728871773545613,False,120.9468895284143,0.0,False,False,False,0.42521327860646074,33,9200,1032,1,ppl_rss_cbf
33,473,7.72543747725178,True,378.1862260735368,0.0,False,False,False,0.9866495227383166,34,9200,1033,1,ppl_rss_cbf
34,180,10.307573957838256,False,189.11361448965366,1.0,False,False,True,0.3501463443305753,35,9200,1034,1,ppl_rss_cbf
35,438,8.363798645299891,True,380.59812110743695,0.0,False,False,False,0.9884378356043723,36,9200,1035,1,ppl_rss_cbf
36,154,8.588442610719163,False,137.12037912258023,1.0,False,False,True,0.5036957543949971,37,9200,1036,1,ppl_rss_cbf
37,1500,0.470950703581748,False,73.00102265689164,0.0,False,False,False,0.21484301805792685,38,9200,1037,1,ppl_rss_cbf
38,454,9.062002826392177,True,427.2108718513704,3.0,False,False,False,0.9877961148450733,39,9200,1038,1,ppl_rss_cbf
39,382,7.998670642383393,True,316.4513672176759,0.0,False,False,False,0.9855911003355037,40,9200,1039,1,ppl_rss_cbf
40,157,10.392339757164228,False,167.94262787634892,1.0,False,False,True,0.48783484778835656,41,9200,1040,1,ppl_rss_cbf
41,286,10.25833329268033,True,303.3229504352895,0.0,False,False,False,0.9879118803700677,42,9200,1041,1,ppl_rss_cbf
42,1500,1.3302531188877607,False,206.99249215120926,0.0,False,False,False,0.7066365601656187,43,9200,1042,1,ppl_rss_cbf
43,413,10.937765992799479,True,466.64178173371306,0.0,False,False,False,0.9880490179933937,44,9200,1043,1,ppl_rss_cbf
44,327,8.438931734357183,True,285.9880698431482,18.0,False,False,False,0.9818830262165322,45,9200,1044,1,ppl_rss_cbf
45,474,8.806518954062012,True,435.04564183132385,0.0,False,False,False,0.988611545371165,46,9200,1045,1,ppl_rss_cbf
46,589,9.100578652381845,True,555.0842988809271,0.0,False,False,False,0.9904441228728866,47,9200,1046,1,ppl_rss_cbf
47,1500,1.3543196731449352,False,212.15582598062045,0.0,False,False,False,0.901966459599737,48,9200,1047,1,ppl_rss_cbf
48,452,8.523278456237353,True,397.9192319891321,6.0,False,False,False,0.9857425227848706,49,9200,1048,1,ppl_rss_cbf
49,252,13.172948566862368,True,343.16294522128146,0.0,False,False,False,0.9854473133123315,50,9200,1049,1,ppl_rss_cbf
0,319,9.487715014424582,True,316.9937525619445,1.0,False,False,False,0.9839918347353022,1,9400,1000,1,ppl_rss_cbf
1,164,10.06703960423858,False,172.04201268361686,2.0,True,False,True,0.5722434040240146,2,9400,1001,1,ppl_rss_cbf
2,377,10.112244226878303,True,395.9730895123998,4.0,False,False,False,0.9879191150544732,3,9400,1002,1,ppl_rss_cbf
3,343,12.15111438756773,True,432.58384798567727,0.0,False,False,False,0.9899465605593057,4,9400,1003,1,ppl_rss_cbf
4,172,13.061685138800216,False,231.6554061078939,1.0,False,False,True,0.4619081494570585,5,9400,1004,1,ppl_rss_cbf
5,257,10.3989788519347,False,276.3113891763653,7.0,False,False,True,0.742517045369679,6,9400,1005,1,ppl_rss_cbf
6,250,10.687777753204017,False,275.7560897991072,1.0,True,False,True,0.6368930685183439,7,9400,1006,1,ppl_rss_cbf
7,414,9.954121527855248,True,428.5612595653413,0.0,False,False,False,0.9899774182108776,8,9400,1007,1,ppl_rss_cbf
8,375,9.667067416171058,True,376.0695631107602,3.0,False,False,False,0.9869180882658182,9,9400,1008,1,ppl_rss_cbf
9,214,10.9380913541533,False,241.31314622951706,1.0,False,False,True,0.6735888858200334,10,9400,1009,1,ppl_rss_cbf
10,1500,1.313576848175969,False,203.49154391695683,0.0,False,False,False,0.6362344249486211,11,9400,1010,1,ppl_rss_cbf
11,157,8.745493706062152,False,142.68162238876587,1.0,False,False,True,0.410696260306449,12,9400,1011,1,ppl_rss_cbf
12,344,10.683578332843025,True,380.1759462257536,0.0,False,False,False,0.9892871639897431,13,9400,1012,1,ppl_rss_cbf
13,158,12.109073696016345,False,197.8735632542446,1.0,False,False,True,0.5773762030523328,14,9400,1013,1,ppl_rss_cbf
14,212,11.931439411100346,True,264.2952055297201,0.0,False,False,False,0.9807091373441114,15,9400,1014,1,ppl_rss_cbf
15,584,9.31219569757805,True,562.8388140484628,0.0,False,False,False,0.9921765901530907,16,9400,1015,1,ppl_rss_cbf
16,126,9.985382561830113,False,130.32163569452803,1.0,False,False,True,0.4388470566267747,17,9400,1016,1,ppl_rss_cbf
17,277,12.061762926870273,True,346.7703652480032,0.0,False,False,False,0.9870121549271583,18,9400,1017,1,ppl_rss_cbf
18,399,10.525807316602664,True,436.33350455823825,0.0,False,False,False,0.9893861560191597,19,9400,1018,1,ppl_rss_cbf
19,127,9.910230304044124,False,129.9210037800823,1.0,False,False,True,0.4576979636727518,20,9400,1019,1,ppl_rss_cbf
20,227,10.619408237539394,True,248.82053844519254,0.0,False,False,False,0.9837094402920298,21,9400,1020,1,ppl_rss_cbf
21,335,11.138832915310514,True,387.2237794842268,0.0,False,False,False,0.990132505847728,22,9400,1021,1,ppl_rss_cbf
22,433,9.281087934357284,True,418.59906519330923,0.0,False,False,False,0.9893231444147722,23,9400,1022,1,ppl_rss_cbf
23,224,11.234885843448799,False,261.24842715834205,10.0,False,False,True,0.8330170223008129,24,9400,1023,1,ppl_rss_cbf
24,1500,0.7444789813976822,False,115.15145353082464,12.0,False,False,False,0.22995937331784827,25,9400,1024,1,ppl_rss_cbf
25,242,10.122524579969754,True,255.6674642420021,0.0,False,False,False,0.9852159711298454,26,9400,1025,1,ppl_rss_cbf
26,505,9.374530969181649,True,488.9022364101145,7.0,False,False,False,0.9900338250770264,27,9400,1026,1,ppl_rss_cbf
27,324,10.0827077534523,True,338.1695120431457,0.0,False,False,False,0.9845438059272046,28,9400,1027,1,ppl_rss_cbf
28,187,12.145088238720843,True,234.48551312365583,2.0,False,False,False,0.9820610014267799,29,9400,1028,1,ppl_rss_cbf
29,1500,1.4189390717355934,False,222.30185901760169,0.0,False,False,False,0.8029320942915354,30,9400,1029,1,ppl_rss_cbf
30,257,11.574624233774353,True,311.83454482116997,0.0,False,False,False,0.9833278653911155,31,9400,1030,1,ppl_rss_cbf
31,481,9.367596752619416,True,467.62386940372454,0.0,False,False,False,0.989955660649218,32,9400,1031,1,ppl_rss_cbf
32,421,6.498868911236048,True,284.3447450825179,0.0,False,False,False,0.9836608507921563,33,9400,1032,1,ppl_rss_cbf
33,445,8.220003858910946,True,380.4063402611425,1.0,False,False,False,0.9870663666565461,34,9400,1033,1,ppl_rss_cbf
34,644,8.053799513423735,True,535.692611658336,0.0,False,False,False,0.9893549556046214,35,9400,1034,1,ppl_rss_cbf
35,375,9.782238229876244,True,379.7753133996488,0.0,False,False,False,0.987835052146323,36,9400,1035,1,ppl_rss_cbf
36,160,8.389637434289854,False,139.33121424565323,1.0,False,False,True,0.5116180282251837,37,9400,1036,1,ppl_rss_cbf
37,284,11.92336706059301,True,352.70968934314044,5.0,False,False,False,0.988199013755649,38,9400,1037,1,ppl_rss_cbf
38,509,7.979273299925244,True,420.6075806685086,8.0,False,False,False,0.9874710882893952,39,9400,1038,1,ppl_rss_cbf
39,372,8.113968758975986,True,315.7534757511832,0.0,False,False,False,0.986981763231362,40,9400,1039,1,ppl_rss_cbf
40,152,10.534069610201719,False,165.97730767086028,1.0,False,False,True,0.4808570397282638,41,9400,1040,1,ppl_rss_cbf
41,264,10.904767967989317,True,298.62924557091156,0.0,False,False,False,0.9904636301117784,42,9400,1041,1,ppl_rss_cbf
42,242,8.893996374419583,False,223.47364690354678,1.0,False,False,True,0.7591608884527464,43,9400,1042,1,ppl_rss_cbf
43,335,12.435494846156223,False,429.1667246508739,6.0,False,False,True,0.9099846004182125,44,9400,1043,1,ppl_rss_cbf
44,328,8.454665433053409,True,287.86154294649083,17.0,False,False,False,0.9816660404368399,45,9400,1044,1,ppl_rss_cbf
45,527,7.894886722941136,True,430.53860511241726,0.0,False,False,False,0.9886791284685496,46,9400,1045,1,ppl_rss_cbf
46,623,8.51613243725016,True,550.7403708843708,0.0,False,False,False,0.9905224768382975,47,9400,1046,1,ppl_rss_cbf
47,232,9.489336239240977,True,229.86792441091515,0.0,False,False,False,0.9781659142274245,48,9400,1047,1,ppl_rss_cbf
48,470,8.273712239818952,True,405.3125784584588,20.0,False,False,False,0.9864611433612158,49,9400,1048,1,ppl_rss_cbf
49,257,12.934170854030866,True,344.7556030184063,0.0,False,False,False,0.9868231710830014,50,9400,1049,1,ppl_rss_cbf
0,377,8.083038337332722,True,316.7553203094162,0.0,False,False,False,0.984670575661854,1,9600,1000,1,ppl_rss_cbf
1,164,9.975930444790231,False,170.71127030272356,4.0,True,False,True,0.5695994143769455,2,9600,1001,1,ppl_rss_cbf
2,405,9.431479889767191,True,396.2388915970373,0.0,False,False,False,0.9879151722030555,3,9600,1002,1,ppl_rss_cbf
3,364,11.530855650531207,True,435.5881484007752,2.0,False,False,False,0.9893977064848559,4,9600,1003,1,ppl_rss_cbf
4,173,12.950182887329172,False,231.2245693008273,1.0,False,False,True,0.46227639878761095,5,9600,1004,1,ppl_rss_cbf
5,150,10.295180523004314,False,159.92091431185764,1.0,False,False,True,0.42463954681920213,6,9600,1005,1,ppl_rss_cbf
6,467,8.908765274070769,True,429.4593971488444,10.0,False,False,False,0.9895468643551707,7,9600,1006,1,ppl_rss_cbf
7,419,9.808474608808135,True,428.32419998096265,0.0,False,False,False,0.988480544937726,8,9600,1007,1,ppl_rss_cbf
8,357,10.11055466715257,True,374.58650359654627,2.0,False,False,False,0.9885289899944945,9,9600,1008,1,ppl_rss_cbf
9,214,10.96401870929216,False,242.31320275663074,1.0,False,False,True,0.6788217353477568,10,9600,1009,1,ppl_rss_cbf
10,393,7.911844094708551,True,320.30626152482614,7.0,False,False,False,0.9852032264756583,11,9600,1010,1,ppl_rss_cbf
11,343,9.86999867389735,True,347.07719875786364,3.0,False,False,False,0.9860027024663086,12,9600,1011,1,ppl_rss_cbf
12,331,10.994570538872289,True,378.46766579826897,0.0,False,False,False,0.9879635744386236,13,9600,1012,1,ppl_rss_cbf
13,306,10.92977973270586,True,346.4806465389364,2.0,False,False,False,0.9843579647691169,14,9600,1013,1,ppl_rss_cbf
14,212,11.915101197377581,True,263.69239241430085,0.0,False,False,False,0.9823977398572552,15,9600,1014,1,ppl_rss_cbf
15,552,9.927200398358403,True,567.374478449352,13.0,False,False,False,0.9901937017776288,16,9600,1015,1,ppl_rss_cbf
16,126,10.070386389473281,False,131.57401747522167,1.0,False,False,True,0.4422339488129795,17,9600,1016,1,ppl_rss_cbf
17,297,11.192057060279796,True,345.2750465758484,0.0,False,False,False,0.9874091785767565,18,9600,1017,1,ppl_rss_cbf
18,320,13.111656037184025,True,434.8552717549995,8.0,False,False,False,0.9887331681277495,19,9600,1018,1,ppl_rss_cbf
19,128,9.945723428644065,False,131.5826664977012,1.0,False,False,True,0.46354129128929444,20,9600,1019,1,ppl_rss_cbf
20,223,10.667471486095156,True,246.20778141749926,0.0,False,False,False,0.9818449980174816,21,9600,1020,1,ppl_rss_cbf
21,331,11.164758931160884,True,383.676560688081,0.0,False,False,False,0.988819282107974,22,9600,1021,1,ppl_rss_cbf
22,574,7.076985114460246,True,421.3337026495235,26.0,False,False,False,0.990045883268949,23,9600,1022,1,ppl_rss_cbf
23,120,10.958184890593026,False,136.06491181438784,1.0,False,False,True,0.4434948573196497,24,9600,1023,1,ppl_rss_cbf
24,563,8.852382569098934,True,516.6265648353941,12.0,False,False,False,0.9909579032588435,25,9600,1024,1,ppl_rss_cbf
25,238,10.287824453239011,True,255.71984402785264,0.0,False,False,False,0.9858749381693389,26,9600,1025,1,ppl_rss_cbf
26,513,9.284572398552415,True,491.07656476352605,5.0,False,False,False,0.9897380631132631,27,9600,1026,1,ppl_rss_cbf
27,316,10.38295144114558,True,339.3675659961989,0.0,False,False,False,0.9851787679887208,28,9600,1027,1,ppl_rss_cbf
28,190,11.771063086325208,True,231.1184449679665,0.0,False,False,False,0.9785269300445196,29,9600,1028,1,ppl_rss_cbf
29,1500,1.3905591023711321,False,218.39289567387803,0.0,False,False,False,0.788827367751721,30,9600,1029,1,ppl_rss_cbf
30,262,11.38945685219706,True,311.71748655135394,0.0,False,False,False,0.9824661853239044,31,9600,1030,1,ppl_rss_cbf
31,501,9.001911561946617,True,467.7382869216816,0.0,False,False,False,0.9898367808361743,32,9600,1031,1,ppl_rss_cbf
32,324,8.427160480717761,True,283.89618763293396,0.0,False,False,False,0.9820515845112863,33,9600,1032,1,ppl_rss_cbf
33,477,7.649203157787121,True,377.7985656233429,0.0,False,False,False,0.9885262175396321,34,9600,1033,1,ppl_rss_cbf
34,745,6.985715540235871,True,536.5244233725409,0.0,False,False,False,0.989660884640754,35,9600,1034,1,ppl_rss_cbf
35,424,8.621289679006763,True,379.28767504197685,0.0,False,False,False,0.9875385953689995,36,9600,1035,1,ppl_rss_cbf
36,158,8.649897202299265,False,141.77629638628162,1.0,False,False,True,0.5203224653025884,37,9600,1036,1,ppl_rss_cbf
37,285,11.887371157741342,True,353.1586534734678,0.0,False,False,False,0.9887921334938852,38,9600,1037,1,ppl_rss_cbf
38,457,9.040557069294419,True,425.33566050805126,3.0,False,False,False,0.9879362606404015,39,9600,1038,1,ppl_rss_cbf
39,314,9.719012761558863,True,316.26606177423884,6.0,False,False,False,0.9854002698190268,40,9600,1039,1,ppl_rss_cbf
40,288,11.234456247073439,True,336.0475069725093,0.0,False,False,False,0.9870144812616823,41,9600,1040,1,ppl_rss_cbf
41,294,9.86893289400486,True,302.8560560030767,0.0,False,False,False,0.9897325982240036,42,9600,1041,1,ppl_rss_cbf
42,161,11.098321020468827,False,184.64695761960786,1.0,False,False,True,0.6338110070004253,43,9600,1042,1,ppl_rss_cbf
43,369,12.191975841502806,True,466.6601177700263,0.0,False,False,False,0.9857855274033044,44,9600,1043,1,ppl_rss_cbf
44,322,8.609862543990916,True,287.06046115275063,17.0,False,False,False,0.9844482016800901,45,9600,1044,1,ppl_rss_cbf
45,468,8.89015097714387,True,430.66620538563853,0.0,False,False,False,0.9864561442496521,46,9600,1045,1,ppl_rss_cbf
