ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,selected_lateral_target,selected_speed_target,num_candidates,num_hard_safe_candidates,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,hard_recovery_moving_bypass,hard_recovery_entered_safety_hold,hard_bypass_side,hard_bypass_remaining,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback,event_type,window_relative_step,is_first_crash_event
6000,1042,43,313,21375,-0.7875022292137146,0.5589911937713623,0.0,-0.800000011920929,0.7875022292137146,-1.3589911460876465,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,9.0,True,True,False,False,False,False,False,False,True,0.9336056981862688,0.20477276635078528,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,contact_vehicle_detected,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,8,False
6000,1042,43,314,21376,-0.8398375511169434,0.15787291526794434,0.0,-0.800000011920929,0.8398375511169434,-0.9578729271888733,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,10.0,True,True,False,False,False,False,False,False,True,0.933609721861665,0.12294381180017314,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,"{'ROAD_LINE_BROKEN_SINGLE_WHITE', 'VEHICLE'}",True,True,contact_vehicle_detected,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,9,False
6000,1042,43,315,21377,-0.8085548281669617,0.32692790031433105,0.0,-0.800000011920929,0.8085548281669617,-1.1269278526306152,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,contact_vehicle_detected,1.0,1.0,11.0,True,True,False,False,False,False,False,False,True,0.9336062656276709,0.1282545838377425,0.0,False,crash,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,contact_vehicle_detected,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_vehicle_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,10,False
6000,1042,43,316,21378,-0.8971458673477173,-0.25457870960235596,0.0,-0.800000011920929,0.8971458673477173,-0.545421302318573,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,crash_flag_crash_vehicle,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9336180787259495,0.1365665217598814,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,crash_flag_crash_vehicle,False,False,,0,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,crash_flag_crash_vehicle,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,11,False
6000,1042,43,317,21379,-0.9170944094657898,-0.8314775824546814,0.0,-0.800000011920929,0.9170944094657898,0.03147757053375244,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9336116305281992,0.1223825782643712,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,4,,inf,0,0,0,0,0,inf,inf,0.0,True,False,1,0,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,12,False
6000,1042,43,318,21380,-0.9122406840324402,-0.7582647204399109,-0.5607320070266724,0.0,0.3515086770057678,0.7582647204399109,True,True,predictive_recovery,right_pass,-2.5111541748046875,3.0,9,3,,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335914089800541,0.07993095020422632,0.0,False,max_steps,,inf,,inf,inf,inf,0.7026154016531283,inf,1.7548301007306129,-2.1498003005799724,-0.33358794487847243,0.06230903544267534,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:collision,True,False,right,12,False,recent_contact,False,0,3,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,1,0,,True,False,0.0,inf,inf,1.7351541748046873,0.0,collision,True,predicted_collision_within_1s;raw_collision_risk:collision,,False,False,0.02921537950406152,0.7026154016531283,inf,1.7548301007306129,True,1.4334415243195844,,,,crash_window,13,False
6000,1042,43,319,21381,-0.8762110471725464,-0.7330913543701172,-0.8762110471725464,-0.7330913543701172,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,9,6,raw_action_safe_or_candidate_not_better,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335867662776739,0.1093263567648334,0.0,False,max_steps,,inf,,inf,inf,inf,1.3070494317794585,inf,0.7351770629882811,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,recent_contact,False,0,2,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,0.0,1.4039490569271922,inf,1.735177062988281,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,1.3141559501290168,inf,1.7548529889142066,False,4.757254922047758,,,,crash_window,14,False
6000,1042,43,320,21382,-0.9420523643493652,-0.9555789232254028,-0.9420523643493652,-0.9555789232254028,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,9,6,raw_action_safe_or_candidate_not_better,0,0,11.0,False,False,False,False,False,False,False,False,True,0.933569691450031,0.17279452099809825,0.0,False,max_steps,,inf,,inf,inf,inf,1.9375901106704752,inf,0.7353220214843749,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,recent_contact,False,0,1,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,0.0,2.0397354807265144,inf,1.7353220214843748,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,1.94374669701836,inf,1.7549979474103004,False,6.015123925799276,,,,crash_window,15,False
6000,1042,43,321,21383,-0.9243349432945251,-0.9190497398376465,-0.9243349432945251,-0.9190497398376465,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,9,6,raw_action_safe_or_candidate_not_better,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335673700988408,0.1018773631044949,0.0,False,max_steps,,inf,,inf,inf,inf,2.5900518463608644,inf,0.7353067626953124,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,vehicle_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,0.0,2.701157885713824,inf,1.7353067626953123,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,2.595401000393513,inf,1.7549826886212379,False,6.763623314340246,,,,crash_window,16,False
6000,1042,43,322,21384,-0.9109534025192261,-0.8821372985839844,-0.9109534025192261,-0.8821372985839844,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,9,7,raw_action_safe_or_candidate_not_better,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335476128209339,0.16203480995810038,0.0,False,max_steps,,inf,,inf,inf,inf,3.288518504018826,inf,0.7358789672851561,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,vehicle_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,0,,False,False,0.0,3.3966644291217594,inf,1.735878967285156,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.0,3.2977358210095082,inf,1.7555548932110816,False,7.038414336674675,,,,crash_window,17,False
6000,1042,43,323,21385,-0.8767576813697815,-0.8116306662559509,-0.8767576813697815,-0.8116306662559509,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,0,0,0,0,low_risk_verified_passthrough,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335453430553258,0.09530878997910068,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,-1,,False,False,0.0,4.102907010570398,inf,1.736001037597656,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,18,False
6000,1042,43,324,21386,-0.8874856233596802,-0.8202933073043823,-0.8874856233596802,-0.8202933073043823,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,0,0,0,0,low_risk_verified_passthrough,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335272881016249,0.1527798851144746,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,-1,,False,False,0.0,4.8403111291943635,inf,1.7365274658203123,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,19,False
6000,1042,43,325,21387,-0.8855258226394653,-0.7313824892044067,-0.8855258226394653,-0.7313824892044067,0.0,0.0,True,False,inactive_raw_action,raw_action_safe,0,0,0,0,low_risk_verified_passthrough,0,0,11.0,False,False,False,False,False,False,False,False,True,0.9335256373630008,0.09348229160884691,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,True,,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,False,False,1,-1,,False,False,0.0,5.5845583857329935,inf,1.736580871582031,0.0,,False,low_risk_verified,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,20,False
6000,1048,49,297,25282,0.26410531997680664,0.8960788249969482,0.26410531997680664,0.8960788249969482,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,7,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.7085749934555575,10.275310556554023,0.0,False,max_steps,,inf,,inf,inf,inf,-1.5202785483736778,inf,3.13843489457451,inf,inf,0.0,set(),False,False,,False,False,,0,False,vehicle_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,5.99296848020492,inf,2.689132122110989,False,False,95,-2,,False,False,0.9827489236592032,-1.3562061207094804,inf,3.2308235924560917,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.9827489236592032,-1.3562061207094804,inf,3.2308235924560917,False,-24.621873270671777,,,,crash_window,-20,False
6000,1048,49,298,25283,0.3445788621902466,0.959565281867981,0.3445788621902466,0.959565281867981,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,9,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.711134078290527,10.362949631263938,0.0,False,max_steps,,inf,,inf,inf,inf,-1.1693610077798469,inf,2.2297007693130504,inf,inf,0.0,set(),False,False,,False,False,,0,False,vehicle_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,5.548990343772588,inf,3.5406548202288146,False,False,95,-2,,False,False,0.6678754988724118,-0.9796329438159104,inf,3.2297007693130504,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.6678754988724118,-0.9796329438159104,inf,3.2297007693130504,False,-27.86148887242466,,,,crash_window,-19,False
6000,1048,49,299,25284,0.6118044853210449,0.9892295598983765,0.6118044853210449,0.9892295598983765,0.0,0.0,True,False,inactive_raw_action,raw_action,0,0,10,9,raw_action_safe_or_candidate_not_better,0,0,0,False,False,False,False,False,False,False,False,True,0.713699425442848,10.354726379401757,0.0,False,max_steps,,inf,,inf,inf,inf,-0.6747020709460925,inf,2.1841384676582076,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},False,False,,False,False,,0,False,vehicle_margin_uncertain_or_low,False,0,0,,inf,inf,inf,inf,False,False,5.1291908140889575,inf,6.340099065563345,False,False,95,-2,,False,False,0.3777770703921284,-0.4592569013070946,inf,3.1841384676582076,0.0,,False,raw_action_safe_or_candidate_not_better,candidate_not_better,False,False,0.3777770703921284,-0.4592569013070946,inf,3.1841384676582076,False,-30.60160741981432,,,,crash_window,-18,False
6000,1048,49,300,25285,0.5083162784576416,0.9992246627807617,0.0,-0.800000011920929,-0.5083162784576416,-1.799224615097046,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7161855839020748,9.197643877607227,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-17,False
6000,1048,49,301,25286,0.4258064031600952,0.9916764497756958,0.0,-0.800000011920929,-0.4258064031600952,-1.7916765213012695,True,True,safety_hold,safety_hold_recovery,0,0,0,0,recent_emergency_safety_hold,0,0,0,False,False,False,False,False,False,False,False,True,0.7184035544688053,8.076945011872455,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,recent_emergency_safety_hold,False,False,,0,False,,True,7,0,,inf,inf,inf,inf,False,False,7.317697258554838,inf,3.9164156570714046,True,False,95,-2,,False,False,1.4863460147094707,-0.6573334257592918,inf,2.943318466376215,0.0,,True,safety_hold,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-16,False
6000,1048,49,302,25287,0.044020891189575195,0.921488881111145,0.0,-0.800000011920929,-0.044020891189575195,-1.7214889526367188,True,True,safety_hold,safety_hold_recovery,0,0,0,0,recent_emergency_safety_hold,0,0,0,False,False,False,False,False,False,False,False,True,0.7203437794627794,6.93807084612917,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,recent_emergency_safety_hold,False,False,,0,False,,True,6,0,,inf,inf,inf,inf,False,False,16.19571767880144,inf,0.3555543175118195,True,False,95,-2,,False,False,1.73135438192283,-1.8092609631254328,inf,2.8356386029856657,0.0,,True,safety_hold,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-15,False
6000,1048,49,303,25288,-0.3186382055282593,0.9114252328872681,-0.4689735770225525,0.18000000715255737,-0.1503353714942932,-0.7314252257347107,True,True,predictive_recovery,right_pass,-0.04462999335392581,6.93807084612917,10,8,,0,0,0,False,False,False,False,False,False,False,False,True,0.722060451144405,6.7831214149657715,0.0,False,max_steps,,inf,,inf,inf,inf,0.10627608956100199,inf,1.7292592368692232,-8.926625899218786,-0.5286745872939584,0.22211846589069403,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,raw_collision_risk:collision,True,False,right,12,False,raw_predicted_collision,False,0,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.044153878761056406,0.652820404129812,inf,2.7292592368692232,0.0,collision,True,raw_collision_risk:collision,,False,False,0.0,1.012662746974427,inf,2.748935162795157,False,-30.677291972910123,,,,crash_window,-14,False
6000,1048,49,304,25289,-0.9052793979644775,0.7655661106109619,-0.11724339425563812,-0.8500000238418579,0.7880359888076782,-1.6155661344528198,True,True,minimum_risk_stop,pre_contact_minimum_risk,0,0,10,0,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.7239678608781451,5.252130430362134,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:cut_in_danger,False,False,,0,False,raw_predicted_collision,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.0,inf,inf,2.550954251606423,0.0,cut_in_danger,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-13,False
6000,1048,49,305,25290,-0.8456756472587585,0.8169817924499512,-0.02931084856390953,-0.8500000238418579,0.8163648247718811,-1.666981816291809,True,True,minimum_risk_stop,pre_contact_minimum_risk,0,0,10,0,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.7254170498044978,4.024947895496742,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:cut_in_danger,False,False,,0,False,raw_predicted_collision,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.0,inf,inf,2.4063831722582667,0.0,cut_in_danger,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-12,False
6000,1048,49,306,25291,-0.8503081202507019,0.9328181743621826,-0.007327712140977383,-0.8500000238418579,0.8429803848266602,-1.7828181982040405,True,True,minimum_risk_stop,pre_contact_minimum_risk,0,0,10,0,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.726478278076956,2.8011284181476817,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:cut_in_danger,False,False,,0,False,raw_predicted_collision,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.0,inf,inf,2.2816258454869427,0.0,cut_in_danger,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-11,False
6000,1048,49,307,25292,-0.8051154613494873,0.9558818340301514,-0.0018319280352443457,-0.8500000238418579,0.8032835125923157,-1.8058818578720093,True,True,minimum_risk_stop,pre_contact_minimum_risk,0,0,10,0,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.7271776589662607,1.5540249619328248,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:cut_in_danger,False,False,,0,False,raw_predicted_collision,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.0,inf,inf,2.1765800121949264,0.0,cut_in_danger,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-10,False
6000,1048,49,308,25293,-0.8207017779350281,0.9657578468322754,-0.0004579820088110864,-0.8500000238418579,0.820243775844574,-1.8157578706741333,True,True,minimum_risk_stop,pre_contact_minimum_risk,0,0,10,0,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.7275282824650616,0.29172859140207463,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_collision_within_1s;raw_collision_risk:cut_in_danger,False,False,,0,False,raw_predicted_collision,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,95,-2,,True,False,0.0,inf,inf,2.101914455400372,0.0,cut_in_danger,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-9,False
6000,1048,49,309,25294,-0.8864166736602783,0.9470672607421875,0.0,-0.800000011920929,0.8864166736602783,-1.7470672130584717,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_2,0,0,0,False,False,False,False,False,False,False,False,True,0.7275674223400186,0.058335439120442124,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_2,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_2,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-8,False
6000,1048,49,310,25295,-0.9060743451118469,0.9685332775115967,0.0,-0.800000011920929,0.9060743451118469,-1.7685332298278809,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7275313179878578,0.26904309007939514,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-7,False
6000,1048,49,311,25296,-0.9314867258071899,0.965451717376709,0.0,-0.800000011920929,0.9314867258071899,-1.7654516696929932,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7275234534867211,0.19696265719952685,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-6,False
6000,1048,49,312,25297,-0.8689140677452087,0.9728082418441772,0.0,-0.800000011920929,0.8689140677452087,-1.772808313369751,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7275191535563013,0.19520227437757376,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-5,False
6000,1048,49,313,25298,-0.8595094680786133,0.9631423950195312,0.0,-0.800000011920929,0.8595094680786133,-1.7631423473358154,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7275239790019156,0.10550385665960073,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-4,False
6000,1048,49,314,25299,-0.7057510614395142,0.9919106960296631,0.0,-0.800000011920929,0.7057510614395142,-1.7919106483459473,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7275031979926047,0.19613847657725622,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-3,False
6000,1048,49,315,25300,-0.41951411962509155,0.9986807107925415,0.0,-0.800000011920929,0.41951411962509155,-1.7986807823181152,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.727496261480198,0.11013041150879346,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-2,False
6000,1048,49,316,25301,-0.6334381699562073,0.9980099201202393,0.0,-0.800000011920929,0.6334381699562073,-1.7980098724365234,True,True,ultra_short_horizon_emergency,ultra_short_horizon_emergency_stop,0,0,0,0,vehicle_collision_step_1,0,0,0,False,False,False,False,False,False,False,False,True,0.7274704673417925,0.22087615528919652,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,vehicle_collision_step_1,False,False,,0,False,,True,8,0,,inf,0,0,0,0,0,inf,inf,0.0,True,False,95,-2,,False,False,0.0,inf,inf,inf,0.0,0,True,vehicle_collision_step_1,,False,False,0.0,inf,inf,inf,False,0.0,,,,crash_window,-1,False
