ckpt_index,env_id,episode,step,global_step,raw_action_steer,raw_action_throttle,safe_action_steer,safe_action_throttle,action_delta_steer,action_delta_throttle,filter_enabled,filter_intervened,recovery_mode,selected_candidate_type,fallback_reason,cost,step_cost,episode_cost_so_far,crash,crash_vehicle,crash_object,crash_sidewalk,crash_building,crash_human,out_of_road,out_of_route,on_lane,route_completion,velocity,reward,done,done_reason,front_blocking_object_type,front_blocking_object_distance,nearest_object_type,nearest_object_distance,nearest_traffic_object_distance,front_traffic_object_distance,min_vehicle_margin,min_static_margin,min_boundary_margin,rss_longitudinal_margin,rss_lateral_margin,rss_risk_score,contact_results,actual_action_modified,hard_risk,hard_risk_reason,low_risk_gate_passed,low_risk_gate_rejected_reason,safety_hold_active,safety_hold_remaining,recent_contact_steps,nearest_static_object_type,nearest_static_object_distance,nearest_static_forward_distance,nearest_static_lateral_gap,front_static_blocking_distance,static_distance_immediate_risk,deadlock_escape_candidate,ttc_vehicle_min,ttc_static_min,boundary_closing_rate,pre_contact_intervention,post_contact_intervention,first_risk_detected_step,risk_to_intervention_delay,intervention_to_first_cost_delay,raw_predicted_collision,raw_predicted_out_of_road,raw_predicted_cost_risk,raw_min_vehicle_margin,raw_min_static_margin,raw_min_boundary_margin,raw_deadlock_risk,raw_failure_reason,allow_intervention,intervention_reason,intervention_rejected_reason,candidate_predicted_collision,candidate_predicted_out_of_road,candidate_predicted_cost_risk,candidate_min_vehicle_margin,candidate_min_static_margin,candidate_min_boundary_margin,vehicle_margin_worse,intervention_score_gain,exception_type,exception_message,exception_traceback,event_type,window_relative_step,is_first_cost_event
6000,1004,5,254,3003,-0.9984633922576904,-0.9706668257713318,0.44999998807907104,0.18000000715255737,1.4484634399414062,1.1506668329238892,True,True,ultra_short_horizon_emergency,ultra_short_boundary_recovery,contact_road_line_solid_detected,1.0,1.0,1.0,False,False,False,False,False,False,True,True,True,0.49584846454644893,0.9864201558163551,0.0,True,out_of_road,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_SOLID_SINGLE_YELLOW'},True,True,contact_road_line_solid_detected,False,,True,8,5,,inf,0,0,0,0,0,inf,inf,0.0,True,False,55,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_road_line_solid_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,0,True
6000,1007,8,148,4043,-0.8229228258132935,0.9144973754882812,-0.3499999940395355,0.30000001192092896,0.47292283177375793,-0.6144973635673523,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.3681598492680883,7.475044019300538,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.679331552279828,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-20,False
6000,1007,8,149,4044,-0.8116874098777771,0.9391810894012451,-0.3499999940395355,0.30000001192092896,0.4616874158382416,-0.6391810774803162,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.36986982981535077,7.544959937682497,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.7468001689748931,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-19,False
6000,1007,8,150,4045,-0.8283113241195679,0.8517360687255859,-0.3499999940395355,0.30000001192092896,0.47831133008003235,-0.551736056804657,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.37159529150280834,7.614424212439626,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.7611508416214765,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-18,False
6000,1007,8,151,4046,-0.8601298332214355,0.6940046548843384,-0.3499999940395355,0.30000001192092896,0.5101298093795776,-0.3940046429634094,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.3733363771080985,7.683366861976242,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.8039105007026719,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-17,False
6000,1007,8,152,4047,-0.7781127095222473,0.8558783531188965,-0.3499999940395355,0.30000001192092896,0.4281127154827118,-0.5558783411979675,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.3750933346678847,7.75177154717453,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_BROKEN_SINGLE_WHITE'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.8318620099551246,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-16,False
6000,1007,8,153,4048,-0.7849464416503906,0.8630836009979248,-0.3499999940395355,0.30000001192092896,0.4349464476108551,-0.5630835890769958,True,True,boundary_escape,boundary_escape_recovery,no_safe_candidate_before_cost,0,0,0,False,False,False,False,False,False,False,False,True,0.37686641243046776,7.819639082040415,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_SOLID_SINGLE_YELLOW'},True,True,predicted_out_of_road_within_2s;boundary_margin;raw_predicted_out_of_road,False,raw_predicted_out_of_road,True,8,0,,inf,inf,inf,inf,False,False,inf,inf,0.0,True,False,70,0,,False,True,3.0,inf,inf,-0.8033136955265732,0.0,boundary_invalid,True,no_safe_candidate_before_cost,no_hard_safe_candidate,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-15,False
6000,1007,8,154,4049,-0.7254689335823059,0.9172768592834473,0.44999998807907104,-0.3499999940395355,1.175468921661377,-1.2672768831253052,True,True,ultra_short_horizon_emergency,ultra_short_boundary_recovery,contact_road_line_solid_detected,0,0,0,False,False,False,False,False,False,False,False,True,0.3786170086980416,7.1604044194639425,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_SOLID_SINGLE_YELLOW'},True,True,contact_road_line_solid_detected,False,,True,8,1,,inf,0,0,0,0,0,inf,inf,0.0,True,False,70,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_road_line_solid_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-14,False
6000,1007,8,155,4050,-0.6548348665237427,0.8453774452209473,0.44999998807907104,-0.3499999940395355,1.104834794998169,-1.1953774690628052,True,True,ultra_short_horizon_emergency,ultra_short_boundary_recovery,contact_road_line_solid_detected,0,0,0,False,False,False,False,False,False,False,False,True,0.3802331720524525,6.470303730324753,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_SOLID_SINGLE_YELLOW'},True,True,contact_road_line_solid_detected,False,,True,8,2,,inf,0,0,0,0,0,inf,inf,0.0,True,False,70,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_road_line_solid_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-13,False
6000,1007,8,156,4051,-0.7448490858078003,0.7199265956878662,0.44999998807907104,-0.3499999940395355,1.1948490142822266,-1.0699266195297241,True,True,ultra_short_horizon_emergency,ultra_short_boundary_recovery,contact_road_line_solid_detected,0,0,0,False,False,False,False,False,False,False,False,True,0.38167741934166605,5.646737090550325,0.0,False,max_steps,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,0.0,{'ROAD_LINE_SOLID_SINGLE_YELLOW'},True,True,contact_road_line_solid_detected,False,,True,8,3,,inf,0,0,0,0,0,inf,inf,0.0,True,False,70,0,,False,False,0.0,inf,inf,inf,0.0,0,True,contact_road_line_solid_detected,,False,False,0.0,inf,inf,inf,False,0.0,,,,cost_window,-12,False
