ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error
3000,1000,1,1,38,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.0826593046449406,11.108326860067415,1.1390339491417878,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0208166241645813,0.8850831985473633,-0.0208166241645813,0.8850831985473633,,,,,'method' object is not subscriptable
3000,1000,1,1,39,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.08622736943137906,11.372236346511803,1.1671513971774672,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.015290498733520508,0.8666355609893799,-0.015290498733520508,0.8666355609893799,,,,,'method' object is not subscriptable
3000,1000,1,1,40,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.08987951739309975,11.629152748268133,1.1946060439345894,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.01000148057937622,0.8436620235443115,-0.01000148057937622,0.8436620235443115,,,,,'method' object is not subscriptable
3000,1000,1,1,41,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.09361332751033281,11.877370853742738,1.2212643309512172,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0062299370765686035,0.8151551485061646,-0.0062299370765686035,0.8151551485061646,,,,,'method' object is not subscriptable
3000,1000,1,1,42,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.09742584211408985,12.115127503425192,1.2469504773298665,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.0049079060554504395,0.780877947807312,-0.0049079060554504395,0.780877947807312,,,,,'method' object is not subscriptable
3000,1000,1,1,43,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.10131361567245657,12.34093363475474,1.2715051943983886,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.006471037864685059,0.7417757511138916,-0.006471037864685059,0.7417757511138916,,,,,'method' object is not subscriptable
3000,1000,1,1,44,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.10527278187174505,12.554060057194143,1.2947935937437018,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.008826255798339844,0.7003343105316162,-0.008826255798339844,0.7003343105316162,,,,,'method' object is not subscriptable
3000,1000,1,1,45,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.10929929754795671,12.754746140863261,1.316761439420994,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.009614288806915283,0.6593970060348511,-0.009614288806915283,0.6593970060348511,,,,,'method' object is not subscriptable
3000,1000,1,1,46,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.11338913783195276,12.942779662131002,1.3374134984698238,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.00848841667175293,0.6177172660827637,-0.00848841667175293,0.6177172660827637,,,,,'method' object is not subscriptable
3000,1000,1,1,47,adapter_error,False,False,False,0.0,0.0,False,False,False,False,False,0.11753808270942395,13.116450227882359,1.3566810389649238,,,,,,,,False,False,,,False,,,,,,,,,,,,,,,,,,0.0,-0.006546914577484131,0.5704333782196045,-0.006546914577484131,0.5704333782196045,,,,,'method' object is not subscriptable
