ckpt_index,env_id,episode,episode_in_env,step_in_episode,mode,filter_applied,obstacle_detected,dynamic_vehicle_detected,step_cost,total_cost,crash,crash_vehicle,crash_object,crash_sidewalk,out_of_road,route_completion,velocity,step_reward,d_obs,d_brake,d_front,d_dynamic,clearance_margin,risk_step,rss_margin,left_feasible,right_feasible,num_static_obstacles,num_dynamic_vehicles,lidar_fallback_used,lidar_fallback_distance,lidar_fallback_source,nearest_object_type,nearest_object_class,nearest_object_distance,nearest_object_longitudinal,nearest_object_lateral,nearest_object_speed,blocking_object_type,blocking_object_class,blocking_object_distance,blocking_object_longitudinal,blocking_object_lateral,blocking_object_speed,selected_score,selected_progress_score,selected_intervention_cost,action_delta,env_action_nominal_steer,env_action_nominal_throttle_brake,env_action_safe_steer,env_action_safe_throttle_brake,internal_action_nominal_acc,internal_action_nominal_steer,internal_action_safe_acc,internal_action_safe_steer,adapter_error,reason,blocking_object_x,blocking_object_y,candidate_count,safe_candidate_count,stop_candidate_safe,stop_h_stop_min,stop_projection_failed,left_candidate_safe,left_projection_failed,right_candidate_safe,right_projection_failed
3000,1000,1,1,56,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.15655766443880223,13.787213365927373,1.4402773234279231,,,,,,,,False,False,9,2,False,,,vehicle,PGMap,47.638968325530534,-47.54728022105114,-2.9542252286751784,0.0,,,,,,,,,,0.0,-0.00691455602645874,0.008390665054321289,-0.00691455602645874,0.008390665054321289,0.016781330108642578,-0.00691455602645874,0.016781330108642578,-0.00691455602645874,,,,,,,,,,,,,
3000,1000,1,1,57,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.1609584441586331,13.70419479727343,1.4380917586678086,,,,,,,,False,False,9,2,False,,,vehicle,PGMap,49.0146313098539,-48.91877791512183,-3.0638618983072927,0.0,,,,,,,,,,0.0,-0.005365848541259766,-0.02729058265686035,-0.005365848541259766,-0.02729058265686035,-0.13645291328430176,-0.005365848541259766,-0.13645291328430176,-0.005365848541259766,,,,,,,,,,,,,
3000,1000,1,1,58,normal,False,False,True,0.0,0.0,False,False,False,False,False,0.16534950320966507,13.839721222846345,1.4356613138621837,,,,,,,,False,False,9,2,False,,,vehicle,PGMap,50.388503223701974,-50.288044514110716,-3.180225789443744,0.0,,,,,,,,,,0.0,-0.0479503870010376,0.4657078981399536,-0.0479503870010376,0.4657078981399536,0.9314157962799072,-0.0479503870010376,0.9314157962799072,-0.0479503870010376,,,,,,,,,,,,,
3000,1000,1,1,59,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.16978370153992145,14.048075216810576,1.4500914910635383,,,,,,,,False,False,9,2,False,,,vehicle,PGMap,51.75908615500316,-51.64167120027394,-3.484364395960543,0.0,,,,,,,,,,0.0,-0.06093841791152954,0.7030162811279297,-0.06093841791152954,0.7030162811279297,1.4060325622558594,-0.06093841791152954,1.4060325622558594,-0.06093841791152954,,,,,,,,,,,,,
3000,1000,1,1,60,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.17428250511814275,14.297115408783554,1.4714186233434323,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,52.01443496755435,51.884180551516295,3.6787570579748223,7.469820976260314,,,,,,,,,,0.0,-0.028713226318359375,0.8153818845748901,-0.028713226318359375,0.8153818845748901,1.6307637691497803,-0.028713226318359375,1.6307637691497803,-0.028713226318359375,,,,,,,,,,,,,
3000,1000,1,1,61,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.1788589642775973,14.548558254236637,1.4968382936382054,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,51.359742870133395,51.14511834315858,4.690421873405663,7.598118782043659,,,,,,,,,,0.0,0.02689826488494873,0.8398274183273315,0.02689826488494873,0.8398274183273315,1.679654836654663,0.02689826488494873,1.679654836654663,0.02689826488494873,,,,,,,,,,,,,
3000,1000,1,1,62,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.18351726244287483,14.779010610158911,1.5234719478921994,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,50.69383647761104,50.432684612040916,5.139005705501735,7.714419364929523,,,,,,,,,,0.0,0.06329751014709473,0.7899456024169922,0.06329751014709473,0.7899456024169922,1.5798912048339844,0.06329751014709473,1.5798912048339844,0.06329751014709473,,,,,,,,,,,,,
3000,1000,1,1,63,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.18825389919748192,15.004803489295092,1.5489898163854217,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,50.013449864361036,49.79203599574836,4.700884888300767,7.818150520325168,,,,,,,,,,0.0,0.07324028015136719,0.7684906721115112,0.07324028015136719,0.7684906721115112,1.5369813442230225,0.07324028015136719,1.5369813442230225,0.07324028015136719,,,,,,,,,,,,,
3000,1000,1,1,64,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.19306691089314174,15.248683259174262,1.5739749096272218,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,49.31775901031722,49.185748973405,3.6060299118164982,7.909140586853449,,,,,,,,,,0.0,0.06268727779388428,0.812106728553772,0.06268727779388428,0.812106728553772,1.624213457107544,0.06268727779388428,1.624213457107544,0.06268727779388428,,,,,,,,,,,,,
3000,1000,1,1,65,normal,False,False,True,0.0,0.0,False,False,False,False,False,0.1979580660329607,15.497580191992647,1.5995357112057638,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,48.60575989101884,48.552211929838585,2.2809233444848913,7.987637519836427,,,,,,,,,,0.0,0.002675294876098633,0.8175342082977295,0.002675294876098633,0.8175342082977295,1.635068416595459,0.002675294876098633,1.635068416595459,0.002675294876098633,,,,,,,,,,,,,
3000,1000,1,1,66,normal,False,False,True,0.0,0.0,False,False,False,False,False,0.2029253887720889,15.71342127778894,1.6243297805156751,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,47.875988203112904,47.858419089112154,1.2969073658173682,8.054261207580634,,,,,,,,,,0.0,-0.05624270439147949,0.7641215324401855,-0.05624270439147949,0.7641215324401855,1.528243064880371,-0.05624270439147949,1.528243064880371,-0.05624270439147949,,,,,,,,,,,,,
3000,1000,1,1,67,normal,False,False,True,0.0,0.0,False,False,False,False,False,0.20795649958878107,15.862251553246901,1.6449503834544548,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,47.12896203596121,47.11181641567008,1.2711477503705004,8.109936714174063,,,,,,,,,,0.0,-0.09712713956832886,0.5945172309875488,-0.09712713956832886,0.5945172309875488,1.1890344619750977,-0.09712713956832886,1.1890344619750977,-0.09712713956832886,,,,,,,,,,,,,
3000,1000,1,1,68,normal,False,False,True,0.0,0.0,False,False,False,False,False,0.2130368357746985,16.06505345841624,1.6612591101917793,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,46.36863074805765,46.3135268511271,2.2599000109842886,8.155827522278605,,,,,,,,,,0.0,-0.05914181470870972,0.6702687740325928,-0.05914181470870972,0.6702687740325928,1.3405375480651855,-0.05914181470870972,1.3405375480651855,-0.05914181470870972,,,,,,,,,,,,,
3000,1000,1,1,69,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2181765448787004,16.27419378197629,1.680770187936862,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,45.59929064946826,45.444244138707234,3.7571242189015077,8.193192481995911,,,,,,,,,,0.0,0.04004716873168945,0.7658424377441406,0.04004716873168945,0.7658424377441406,1.5316848754882812,0.04004716873168945,1.5316848754882812,0.04004716873168945,,,,,,,,,,,,,
3000,1000,1,1,70,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2233832863487236,16.440892243660674,1.7024859071863168,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,44.81625331137918,44.57478493478779,4.645977710570766,8.223290443421904,,,,,,,,,,0.0,0.09473943710327148,0.7048650979995728,0.09473943710327148,0.7048650979995728,1.4097301959991455,0.09473943710327148,1.4097301959991455,0.09473943710327148,,,,,,,,,,,,,
3000,1000,1,1,71,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2286483762246868,16.59735886061737,1.7214395186813718,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,44.0146108116255,43.815527888893875,4.181564386258257,8.24730396271107,,,,,,,,,,0.0,0.10362613201141357,0.6117904186248779,0.10362613201141357,0.6117904186248779,1.2235808372497559,0.10362613201141357,1.2235808372497559,0.10362613201141357,,,,,,,,,,,,,
3000,1000,1,1,72,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2339675944922808,16.802077186294174,1.7392903776117612,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,43.19498286831609,43.10688218237933,2.7573997730811506,8.266320228576802,,,,,,,,,,0.0,0.06395983695983887,0.6784274578094482,0.06395983695983887,0.6784274578094482,1.3568549156188965,0.06395983695983887,1.3568549156188965,0.06395983695983887,,,,,,,,,,,,,
3000,1000,1,1,73,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.23934799077078509,17.007220211509857,1.7593480427096069,,,37.94318713073376,40.692845556013424,,,-2.7496584252796623,False,False,9,2,False,,,vehicle,SVehicle,42.35757236005738,42.34318713073376,1.1038296286839673,8.281273841858196,vehicle,SVehicle,42.35757236005738,42.34318713073376,1.1038296286839673,8.281273841858196,14.146522333810237,14.552077186294177,40.55548524839401,1.684171438217163,-0.006819725036621094,0.6841576099395752,0.0,-1.0,1.3683152198791504,-0.006819725036621094,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,74,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.244784808396672,17.093519605559575,1.777383179533612,,,37.10073163988934,41.689407625525604,,,-4.588675985636264,False,False,9,2,False,,,vehicle,SVehicle,41.50079292126112,41.50073163988934,0.07131933318559414,8.292984962463379,vehicle,SVehicle,41.50079292126112,41.50073163988934,0.07131933318559414,8.292984962463379,14.38847314059268,14.75722021150985,36.87470709171703,1.5401384830474854,-0.11736297607421875,0.5356602668762207,0.0,-1.0,1.0713205337524414,-0.11736297607421875,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,75,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.25024628749346417,17.071627516078966,1.7849979830020428,,,36.22744807665245,42.10303929294541,,,-5.87559121629296,False,False,9,2,False,,,vehicle,SVehicle,40.62761685685961,40.62744807665245,0.11710784214535308,8.302121162416487,vehicle,SVehicle,40.62761685685961,40.62744807665245,0.11710784214535308,8.302121162416487,14.565839002350542,14.843519605559576,27.768060320903544,1.1467132568359375,-0.17473936080932617,0.13332140445709229,0.0,-1.0,0.26664280891418457,-0.17473936080932617,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,76,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.25570300992672856,17.07758710707705,1.7835370692279404,,,35.33065274615583,41.97839403893499,,,-6.647741292779159,False,False,10,2,False,,,vehicle,SVehicle,39.74963909068163,39.730652746155826,1.2284299751412,8.309216499330029,vehicle,SVehicle,39.74963909068163,39.730652746155826,1.2284299751412,8.309216499330029,14.538513627748488,14.821627516078967,28.311388833047957,1.16728675365448,-0.13391602039337158,0.15957963466644287,0.0,-1.0,0.31915926933288574,-0.13391602039337158,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,77,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.26116146427338,17.197462249118843,1.7846181943788473,,,,,,,,False,False,11,2,False,,,vehicle,SVehicle,38.87707044728464,38.765662657825075,2.941089128679854,8.314728736881642,,,,,,,,,,0.0,-0.0317196249961853,0.4057750701904297,-0.0317196249961853,0.4057750701904297,0.8115501403808594,-0.0317196249961853,0.8115501403808594,-0.0317196249961853,,,,,,,,,,,,,
3000,1000,1,1,78,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.26665141017189953,17.32973090600656,1.7950629516746859,,,,,,,,False,False,3,2,False,,,vehicle,SVehicle,38.00794050096056,37.727963135213244,4.604816911946486,8.319001197815764,,,,,,,,,,0.0,0.06056177616119385,0.5327417850494385,0.06056177616119385,0.5327417850494385,1.065483570098877,0.06056177616119385,1.065483570098877,0.06056177616119385,,,,,,,,,,,,,
3000,1000,1,1,79,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2721836781792426,17.383930101537697,1.8085438475662947,,,,,,,,False,False,4,2,False,,,vehicle,SVehicle,37.10547392015703,36.73909039477696,5.201483615648585,7.242691516877232,,,,,,,,,,0.0,0.10965180397033691,0.3247101306915283,0.10965180397033691,0.3247101306915283,0.6494202613830566,0.10965180397033691,0.6494202613830566,0.10965180397033691,,,,,,,,,,,,,
3000,1000,1,1,80,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2777416321696354,17.425983234219228,1.8167668391047678,,,,,,,,False,False,5,2,False,,,vehicle,SVehicle,36.10302434363006,35.81349094824305,4.563138487582657,6.871257228522701,,,,,,,,,,0.0,0.10366272926330566,0.22136437892913818,0.10366272926330566,0.22136437892913818,0.44272875785827637,0.10366272926330566,0.44272875785827637,0.10366272926330566,,,,,,,,,,,,,
3000,1000,1,1,81,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.283319027497626,17.51196427493458,1.8232343812293932,,,,,,,,False,False,5,2,False,,,vehicle,SVehicle,35.05361741913323,34.899219683280336,3.2864204942610673,6.648746885297012,,,,,,,,,,0.0,0.05596506595611572,0.29134321212768555,0.05596506595611572,0.29134321212768555,0.5826864242553711,0.05596506595611572,0.5826864242553711,0.05596506595611572,,,,,,,,,,,,,
3000,1000,1,1,82,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.28891876694762375,17.57104153729906,1.8304887543006583,,,,,,,,False,False,6,2,False,,,vehicle,SVehicle,33.95921666534418,33.902653078711914,1.9592117670878562,5.855704617251194,,,,,,,,,,0.0,-0.03908783197402954,0.2389087677001953,-0.03908783197402954,0.2389087677001953,0.4778175354003906,-0.03908783197402954,0.4778175354003906,-0.03908783197402954,,,,,,,,,,,,,
3000,1000,1,1,83,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.2945107249839531,17.240727015781335,1.8265685620983598,,,,,,,,False,False,7,2,False,,,vehicle,SVehicle,32.775620460130455,32.7503571300984,1.286625196992025,4.880694283791693,,,,,,,,,,0.0,-0.11654394865036011,-0.121853768825531,-0.11654394865036011,-0.121853768825531,-0.609268844127655,-0.11654394865036011,-0.609268844127655,-0.11654394865036011,,,,,,,,,,,,,
3000,1000,1,1,84,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.29996559353809904,16.4547664522328,1.7801545422967664,,,,,,,,False,False,8,2,False,,,vehicle,SVehicle,31.496706023988587,31.452233982302797,1.6731610454574035,3.8710010181714845,,,,,,,,,,0.0,-0.11401420831680298,-0.31274890899658203,-0.11401420831680298,-0.31274890899658203,-1.5637445449829102,-0.11401420831680298,-1.5637445449829102,-0.11401420831680298,,,,,,,,,,,,,
3000,1000,1,1,85,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.30522865878291966,16.4453696240796,1.7201223273708581,,,,,,,,False,False,9,2,False,,,vehicle,SVehicle,30.16703750899681,30.040218481762995,2.7632273951243196,3.0205975886879166,,,,,,,,,,0.0,-0.08204978704452515,0.0006136894226074219,-0.08204978704452515,0.0006136894226074219,0.0012273788452148438,-0.08204978704452515,0.0012273788452148438,-0.08204978704452515,,,,,,,,,,,,,
3000,1000,1,1,86,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3104759172689405,16.526975940848047,1.7155457081400662,,,,,,,,False,False,10,2,False,,,vehicle,SVehicle,28.841732916850795,28.553512871377713,4.067242352137621,3.1741753311607677,,,,,,,,,,0.0,-0.009689092636108398,0.2759580612182617,-0.009689092636108398,0.2759580612182617,0.5519161224365234,-0.009689092636108398,0.5519161224365234,-0.009689092636108398,,,,,,,,,,,,,
3000,1000,1,1,87,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.31574251951997406,16.587092455229257,1.721866342318063,,,,,,,,False,False,10,2,False,,,vehicle,SVehicle,27.538771131483227,27.07522264330489,5.031524048206872,3.3421709256038294,,,,,,,,,,0.0,0.11352837085723877,0.4146711826324463,0.11352837085723877,0.4146711826324463,0.8293423652648926,0.11352837085723877,0.8293423652648926,0.11352837085723877,,,,,,,,,,,,,
3000,1000,1,1,88,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.32103214890111104,16.582017555030898,1.7290456537046703,,,,,,,,False,False,11,2,False,,,vehicle,SVehicle,26.2503317555703,25.729568937030763,5.202806895521322,3.522327508864509,,,,,,,,,,0.0,0.14327216148376465,0.13844656944274902,0.14327216148376465,0.13844656944274902,0.27689313888549805,0.14327216148376465,0.27689313888549805,0.14327216148376465,,,,,,,,,,,,,
3000,1000,1,1,89,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3263314379681812,16.58951731906707,1.732100642877208,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,24.971738478782083,24.540939946072598,4.618440128002514,3.71016392339764,,,,,,,,,,0.0,0.16467416286468506,0.22652757167816162,0.16467416286468506,0.22652757167816162,0.45305514335632324,0.16467416286468506,0.45305514335632324,0.16467416286468506,,,,,,,,,,,,,
3000,1000,1,1,90,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3316420210619864,16.678768288064067,1.7360346819056633,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,23.70400139687168,23.420167183699757,3.6572464109555867,3.9017996390937166,,,,,,,,,,0.0,0.07738137245178223,0.32361650466918945,0.07738137245178223,0.32361650466918945,0.6472330093383789,0.07738137245178223,0.6472330093383789,0.07738137245178223,,,,,,,,,,,,,
3000,1000,1,1,91,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.33697124051956173,16.69293278367323,1.7419272795577796,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,22.44467072297674,22.29204317862853,2.613054684657506,4.094666616186069,,,,,,,,,,0.0,-0.11234349012374878,0.2416362762451172,-0.11234349012374878,0.2416362762451172,0.4832725524902344,-0.11234349012374878,0.4832725524902344,-0.11234349012374878,,,,,,,,,,,,,
3000,1000,1,1,92,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.34228245783517064,16.368157065353923,1.7348352956612803,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,21.19394320399652,21.10088433689409,1.98391248175114,4.286955601288707,,,,,,,,,,0.0,-0.22130650281906128,-0.12966185808181763,-0.22130650281906128,-0.12966185808181763,-0.6483092904090881,-0.22130650281906128,-0.6483092904090881,-0.22130650281906128,,,,,,,,,,,,,
3000,1000,1,1,93,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3474649037314831,15.685997206590795,1.6914900025663773,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,19.971166984701245,19.84484964713796,2.2426442458199705,4.477490143536657,,,,,,,,,,0.0,-0.2892358899116516,-0.4057873487472534,-0.2892358899116516,-0.4057873487472534,-2.028936743736267,-0.2892358899116516,-2.028936743736267,-0.2892358899116516,,,,,,,,,,,,,
3000,1000,1,1,94,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3524732069563885,15.619070245328734,1.6367225836821042,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,18.815913060649255,18.579045664297006,2.976179851735753,4.665804176347963,,,,,,,,,,0.0,-0.20748913288116455,0.0027202367782592773,-0.20748913288116455,0.0027202367782592773,0.005440473556518555,-0.20748913288116455,0.005440473556518555,-0.20748913288116455,,,,,,,,,,,,,
3000,1000,1,1,95,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3574399442600056,15.684272164468881,1.624015504036985,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,17.746596208381764,17.303845770692686,3.939365244227915,4.852189454262116,,,,,,,,,,0.0,-0.12407755851745605,0.3424997329711914,-0.12407755851745605,0.3424997329711914,0.6849994659423828,-0.12407755851745605,0.6849994659423828,-0.12407755851745605,,,,,,,,,,,,,
3000,1000,1,1,96,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3624041202832616,15.843726015787135,1.6239319599421358,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,16.72739209230287,15.954635081171377,5.025461733641222,5.037575294019303,,,,,,,,,,0.0,0.04601562023162842,0.7394802570343018,0.04601562023162842,0.7394802570343018,1.4789605140686035,0.04601562023162842,1.4789605140686035,0.04601562023162842,,,,,,,,,,,,,
3000,1000,1,1,97,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3674105452359022,15.891847704984507,1.637362618871649,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,15.747857594106916,14.632156469693781,5.821942618290683,5.223263271750397,,,,,,,,,,0.0,0.25767290592193604,0.6727126836776733,0.25767290592193604,0.6727126836776733,1.3454253673553467,0.25767290592193604,1.3454253673553467,0.25767290592193604,,,,,,,,,,,,,
3000,1000,1,1,98,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.37244421733295546,15.858529124282285,1.6457347189498952,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,14.786706214075117,13.569766571211591,5.874360889849733,5.41040219730325,,,,,,,,,,0.0,0.3244518041610718,0.3529164791107178,0.3244518041610718,0.3529164791107178,0.7058329582214355,0.3244518041610718,0.7058329582214355,0.3244518041610718,,,,,,,,,,,,,
3000,1000,1,1,99,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.37749498902556217,15.872485630380694,1.6511457287937443,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,13.84138755809194,12.696322375227256,5.512477453705012,5.599277631063024,,,,,,,,,,0.0,0.22004234790802002,0.3837566375732422,0.22004234790802002,0.3837566375732422,0.7675132751464844,0.22004234790802002,0.7675132751464844,0.22004234790802002,,,,,,,,,,,,,
3000,1000,1,1,100,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.38257376405011667,15.988442750530474,1.6604260807562934,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,12.905489947244659,11.907490493874995,4.976277817476591,5.788542077487463,,,,,,,,,,0.0,0.11695969104766846,0.4969468116760254,0.11695969104766846,0.4969468116760254,0.9938936233520508,0.11695969104766846,0.9938936233520508,0.11695969104766846,,,,,,,,,,,,,
3000,1000,1,1,101,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3876958125162003,16.149214069292125,1.6746840975891584,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,11.968800566062976,11.144259197585148,4.365509583912082,5.974605014461267,,,,,,,,,,0.0,0.011320233345031738,0.5703461170196533,0.011320233345031738,0.5703461170196533,1.1406922340393066,0.011320233345031738,1.1406922340393066,0.011320233345031738,,,,,,,,,,,,,
3000,1000,1,1,102,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3928632566275407,16.252233063485804,1.689345986285686,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,11.028264413574744,10.32101080897119,3.8857884472548134,6.151654667853144,,,,,,,,,,0.0,0.17510485649108887,0.777314305305481,0.17510485649108887,0.777314305305481,1.554628610610962,0.17510485649108887,1.554628610610962,0.17510485649108887,,,,,,,,,,,,,
3000,1000,1,1,103,normal,False,False,False,0.0,0.0,False,False,False,False,False,0.3980554597823715,16.3355503605346,1.6974647495716244,,,,,,,,False,False,12,2,False,,,vehicle,SVehicle,10.087906950957427,9.404267411985272,3.650427522229008,6.3126151714753975,,,,,,,,,,0.0,0.20056915283203125,0.6876640319824219,0.20056915283203125,0.6876640319824219,1.3753280639648438,0.20056915283203125,1.3753280639648438,0.20056915283203125,,,,,,,,,,,,,
3000,1000,1,1,104,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.4032620305003706,16.48380814106604,1.7026256229629222,,,22.130625592658625,38.40783614704844,,,-16.277210554389818,False,False,12,2,False,,,vehicle,SVehicle,9.140149522250683,8.523072438302787,3.301449605937184,6.4510556530400525,vehicle,MVehicle,26.759680865189274,26.680625592658625,2.0554167439102153,8.282561111659977,13.668922243361624,14.085550360534606,41.66281171729811,1.7321176528930664,0.13818109035491943,0.7265971899032593,0.0,-1.0,1.4531943798065186,0.13818109035491943,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,105,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.4084888475297954,16.672751670042228,1.7098082663042526,,,21.38228560863455,39.09721481581164,,,-17.71492920717709,False,False,12,2,False,,,vehicle,SVehicle,8.180509660243041,7.662181199014231,2.8656094595744444,6.563251734402222,vehicle,MVehicle,25.946082851961844,25.93228560863455,0.8460369218146715,8.297051352822766,13.807112732964606,14.23380814106606,42.669540810145364,1.7692564725875854,0.11365926265716553,0.7656018733978271,0.0,-1.0,1.5312037467956543,0.11365926265716553,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,106,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.41373591087064593,16.738979494562397,1.7164386889755308,,,2.389236122983064,43.100540023428024,,,-40.71130390044496,False,False,12,2,False,,,vehicle,SVehicle,7.198684403853981,6.789236122983064,2.393184074130622,6.649273500445376,vehicle,SVehicle,7.198684403853981,6.789236122983064,2.393184074130622,6.649273500445376,14.083298340110698,14.422751670042235,33.94533299315361,1.4148632287979126,-0.07466024160385132,0.4128919839859009,0.0,-1.0,0.8257839679718018,-0.07466024160385132,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,107,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.4189592640732967,16.11487701196811,1.7062144563194814,,,1.4618793259308984,43.32134614897141,,,-41.859466823040506,False,False,12,2,False,,,vehicle,SVehicle,6.1982191840252785,5.861879325930898,2.0140237886983634,6.712417023322037,vehicle,SVehicle,6.1982191840252785,5.861879325930898,2.0140237886983634,6.712417023322037,14.365223843708725,14.48897949456239,12.375565085366546,0.7820497155189514,-0.3484776020050049,-0.29988205432891846,0.0,-1.0,-1.4994102716445923,-0.3484776020050049,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,108,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.42400542546125347,15.33161170142016,1.6472698405470156,,,0.4525798071910878,40.21418344741722,,,-39.761603640226134,False,False,12,2,False,,,vehicle,SVehicle,5.224474795847649,4.852579807191088,1.9358734739875527,6.757592441345454,vehicle,SVehicle,5.224474795847649,4.852579807191088,1.9358734739875527,6.757592441345454,13.834283206786601,13.86487701196812,3.0593805181520004,0.5055946707725525,-0.3725625276565552,-0.658206045627594,0.0,-1.0,-3.29103022813797,-0.3725625276565552,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,109,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.4288328291132279,14.548415362660199,1.5753250468663458,,,-0.5399900216722671,36.49344064877947,,,-37.033430670451736,False,False,12,2,False,,,vehicle,SVehicle,4.348155559428862,3.860009978327733,2.0016942164582607,6.789732128840483,vehicle,SVehicle,4.348155559428862,3.860009978327733,2.0016942164582607,6.789732128840483,13.066940785153736,13.081611701420185,1.4670916266447342,0.6233325600624084,-0.586177408695221,-0.7880105972290039,0.0,-1.0,-3.9400529861450195,-0.586177408695221,-5.0,0.0,,,,,,,,,,,,,
3000,1000,1,1,110,dynamic_stop,True,False,True,0.0,0.0,False,False,False,False,False,0.43343137626665346,13.827779844805681,1.5005032075438132,,,-1.485671030715328,32.941381769894846,,,-34.42705280061018,False,False,12,2,False,,,vehicle,SVehicle,3.6048108000001857,2.914328969284672,2.1216379433320194,6.81291623178281,vehicle,SVehicle,3.6048108000001857,2.914328969284672,2.1216379433320194,6.81291623178281,12.280691541168608,12.298415362660206,1.7723821491598315,0.6911916136741638,-0.6510012745857239,-0.7677432894706726,0.0,-1.0,-3.838716447353363,-0.6510012745857239,-5.0,0.0,,,,,,,,,,,,,
